ZIP_CODE,Positive,Negative,Probable,date
15521,246,464,165,2022-04-08
15522,1881,3481,819,2022-04-08
15530,914,1925,334,2022-04-08
15531,599,1247,266,2022-04-08
15533,178,334,103,2022-04-08
15534,100,174,83,2022-04-08
15535,280,447,116,2022-04-08
15536,53,149,32,2022-04-08
15537,1216,2107,545,2022-04-08
15538,94,192,44,2022-04-08
15539,102,163,51,2022-04-08
15541,572,1107,216,2022-04-08
15542,223,345,69,2022-04-08
15545,410,588,212,2022-04-08
15546,55,127,25,2022-04-08
15550,227,421,124,2022-04-08
15552,1184,2063,275,2022-04-08
15554,288,607,251,2022-04-08
15555,11,36,10,2022-04-08
15558,301,546,59,2022-04-08
15559,274,477,190,2022-04-08
15562,29,79,6,2022-04-08
15563,443,952,232,2022-04-08
15564,19,22,8,2022-04-08
15705,88,270,94,2022-04-08
15711,64,99,19,2022-04-08
15714,964,2052,403,2022-04-08
15716,94,184,43,2022-04-08
15720,28,41,8,2022-04-08
15721,25,50,6,2022-04-08
15722,374,645,167,2022-04-08
15724,335,679,139,2022-04-08
15728,481,1011,253,2022-04-08
15729,190,396,70,2022-04-08
15730,11,26,5,2022-04-08
15739,77,154,28,2022-04-08
15742,187,276,49,2022-04-08
15744,12,25,10,2022-04-08
15750,36,62,15,2022-04-08
15753,55,99,26,2022-04-08
15757,218,402,96,2022-04-08
15758,5,6,0,2022-04-08
15759,399,656,119,2022-04-08
15760,26,43,6,2022-04-08
15762,134,270,68,2022-04-08
15763,-1,6,-1,2022-04-08
15764,11,20,-1,2022-04-08
15765,226,473,82,2022-04-08
15767,1905,3764,683,2022-04-08
15770,21,42,8,2022-04-08
15771,118,219,37,2022-04-08
15772,207,458,69,2022-04-08
15773,110,172,36,2022-04-08
15775,-1,0,0,2022-04-08
15776,11,11,5,2022-04-08
15777,20,50,12,2022-04-08
15778,29,41,13,2022-04-08
15780,31,41,-1,2022-04-08
15784,22,38,6,2022-04-08
15801,2501,6108,1860,2022-04-08
15821,21,31,5,2022-04-08
15823,132,343,108,2022-04-08
15824,570,1280,475,2022-04-08
15825,1550,2865,596,2022-04-08
15827,37,77,23,2022-04-08
15828,34,74,7,2022-04-08
15829,192,338,65,2022-04-08
15832,25,83,9,2022-04-08
15834,497,1345,220,2022-04-08
15840,194,501,145,2022-04-08
15845,400,788,237,2022-04-08
15846,377,817,297,2022-04-08
15848,111,229,98,2022-04-08
15849,162,349,111,2022-04-08
15851,734,1544,535,2022-04-08
15853,908,1915,521,2022-04-08
15856,91,196,59,2022-04-08
15857,1626,3428,1398,2022-04-08
15860,175,310,50,2022-04-08
15861,16,27,-1,2022-04-08
15864,282,502,98,2022-04-08
15865,152,302,125,2022-04-08
15866,14,41,22,2022-04-08
15868,199,373,155,2022-04-08
15870,138,268,93,2022-04-08
15901,633,1730,178,2022-04-08
15902,1888,4779,758,2022-04-08
15904,2679,6261,1279,2022-04-08
15905,3308,8674,1629,2022-04-08
15906,1715,4264,796,2022-04-08
15909,893,2006,372,2022-04-08
15920,158,358,57,2022-04-08
15924,157,327,89,2022-04-08
15926,387,866,206,2022-04-08
15927,200,428,100,2022-04-08
15928,310,755,210,2022-04-08
15931,1658,4281,719,2022-04-08
15934,41,87,41,2022-04-08
15935,404,947,243,2022-04-08
15936,253,485,143,2022-04-08
15938,467,975,213,2022-04-08
15940,835,1106,548,2022-04-08
15942,287,751,184,2022-04-08
15943,602,1438,370,2022-04-08
15944,462,1124,221,2022-04-08
15945,41,83,21,2022-04-08
15946,1116,2498,569,2022-04-08
15949,150,233,54,2022-04-08
15951,121,264,64,2022-04-08
15952,202,490,135,2022-04-08
15953,13,23,5,2022-04-08
15954,370,757,115,2022-04-08
15955,314,701,198,2022-04-08
15956,488,1053,279,2022-04-08
15957,52,156,44,2022-04-08
15958,305,690,215,2022-04-08
15960,51,156,51,2022-04-08
15961,159,309,88,2022-04-08
15963,1567,3857,1111,2022-04-08
16020,211,321,46,2022-04-08
16022,85,138,25,2022-04-08
