ZIP_CODE,Positive,Negative,Probable,date
15521,273,0,186,2022-11-28
15522,2088,0,956,2022-11-28
15530,984,0,391,2022-11-28
15531,664,0,319,2022-11-28
15533,201,0,118,2022-11-28
15534,110,0,93,2022-11-28
15535,344,0,128,2022-11-28
15536,63,0,37,2022-11-28
15537,1391,0,608,2022-11-28
15538,106,0,52,2022-11-28
15539,112,0,58,2022-11-28
15541,646,0,253,2022-11-28
15542,245,0,81,2022-11-28
15545,467,0,260,2022-11-28
15546,63,0,28,2022-11-28
15550,252,0,155,2022-11-28
15552,1304,0,340,2022-11-28
15554,324,0,279,2022-11-28
15555,14,0,11,2022-11-28
15558,332,0,80,2022-11-28
15559,315,0,211,2022-11-28
15562,31,0,8,2022-11-28
15563,501,0,278,2022-11-28
15564,22,0,10,2022-11-28
15705,107,0,123,2022-11-28
15711,73,0,21,2022-11-28
15714,1107,0,507,2022-11-28
15716,116,0,53,2022-11-28
15720,29,0,11,2022-11-28
15721,27,0,7,2022-11-28
15722,421,0,194,2022-11-28
15724,380,0,167,2022-11-28
15728,539,0,330,2022-11-28
15729,222,0,108,2022-11-28
15730,11,0,6,2022-11-28
15739,85,0,43,2022-11-28
15742,196,0,68,2022-11-28
15744,15,0,12,2022-11-28
15750,43,0,15,2022-11-28
15753,58,0,31,2022-11-28
15757,253,0,116,2022-11-28
15758,5,0,-1,2022-11-28
15759,436,0,163,2022-11-28
15760,28,0,8,2022-11-28
15762,141,0,84,2022-11-28
15763,-1,0,-1,2022-11-28
15764,14,0,-1,2022-11-28
15765,251,0,104,2022-11-28
15767,2228,0,789,2022-11-28
15770,28,0,9,2022-11-28
15771,137,0,54,2022-11-28
15772,266,0,88,2022-11-28
15773,121,0,45,2022-11-28
15775,-1,0,-1,2022-11-28
15776,11,0,5,2022-11-28
15777,22,0,15,2022-11-28
15778,33,0,13,2022-11-28
15780,35,0,6,2022-11-28
15784,24,0,7,2022-11-28
15801,3349,0,2081,2022-11-28
15821,22,0,7,2022-11-28
15823,164,0,114,2022-11-28
15824,702,0,506,2022-11-28
15825,1862,0,671,2022-11-28
15827,43,0,25,2022-11-28
15828,48,0,8,2022-11-28
15829,226,0,64,2022-11-28
15832,28,0,11,2022-11-28
