ZIP_CODE,Positive,Negative,Probable,date
15521,262,0,175,2022-08-04
15522,1978,0,887,2022-08-04
15530,954,0,363,2022-08-04
15531,624,0,288,2022-08-04
15533,188,0,113,2022-08-04
15534,104,0,91,2022-08-04
15535,306,0,121,2022-08-04
15536,57,0,35,2022-08-04
15537,1300,0,568,2022-08-04
15538,98,0,51,2022-08-04
15539,107,0,55,2022-08-04
15541,612,0,234,2022-08-04
15542,237,0,78,2022-08-04
15545,428,0,231,2022-08-04
15546,58,0,26,2022-08-04
15550,239,0,142,2022-08-04
15552,1249,0,300,2022-08-04
15554,302,0,263,2022-08-04
15555,12,0,10,2022-08-04
15558,309,0,68,2022-08-04
15559,291,0,205,2022-08-04
15562,30,0,7,2022-08-04
15563,467,0,249,2022-08-04
15564,20,0,10,2022-08-04
15705,94,0,96,2022-08-04
15711,67,0,19,2022-08-04
15714,1011,0,442,2022-08-04
15716,107,0,46,2022-08-04
15720,28,0,10,2022-08-04
15721,26,0,7,2022-08-04
15722,396,0,176,2022-08-04
15724,349,0,146,2022-08-04
15728,505,0,287,2022-08-04
15729,204,0,82,2022-08-04
15730,11,0,6,2022-08-04
15739,79,0,37,2022-08-04
15742,188,0,54,2022-08-04
15744,13,0,10,2022-08-04
15750,39,0,16,2022-08-04
15753,55,0,29,2022-08-04
15757,237,0,102,2022-08-04
15758,5,0,0,2022-08-04
15759,413,0,140,2022-08-04
15760,27,0,6,2022-08-04
15762,137,0,77,2022-08-04
15763,-1,0,-1,2022-08-04
15764,13,0,-1,2022-08-04
15765,238,0,87,2022-08-04
15767,2054,0,727,2022-08-04
15770,24,0,10,2022-08-04
15771,128,0,47,2022-08-04
15772,220,0,74,2022-08-04
15773,113,0,39,2022-08-04
15775,-1,0,0,2022-08-04
15776,11,0,5,2022-08-04
15777,20,0,13,2022-08-04
15778,31,0,13,2022-08-04
15780,31,0,-1,2022-08-04
15784,23,0,6,2022-08-04
15801,2904,0,2008,2022-08-04
15821,22,0,6,2022-08-04
15823,149,0,111,2022-08-04
15824,633,0,491,2022-08-04
15825,1675,0,642,2022-08-04
15827,39,0,25,2022-08-04
15828,39,0,8,2022-08-04
15829,204,0,65,2022-08-04
15832,28,0,10,2022-08-04
15834,542,0,246,2022-08-04
15840,236,0,151,2022-08-04
15845,425,0,260,2022-08-04
15846,412,0,321,2022-08-04
15848,126,0,110,2022-08-04
15849,180,0,115,2022-08-04
15851,810,0,566,2022-08-04
15853,990,0,541,2022-08-04
15856,99,0,63,2022-08-04
15857,1767,0,1498,2022-08-04
15860,188,0,54,2022-08-04
15861,18,0,5,2022-08-04
15864,315,0,101,2022-08-04
15865,163,0,128,2022-08-04
15866,18,0,23,2022-08-04
15868,215,0,164,2022-08-04
15870,148,0,94,2022-08-04
15901,701,0,210,2022-08-04
15902,2076,0,873,2022-08-04
15904,2934,0,1465,2022-08-04
15905,3627,0,1962,2022-08-04
15906,1856,0,919,2022-08-04
15909,950,0,411,2022-08-04
15920,175,0,65,2022-08-04
15924,169,0,101,2022-08-04
15926,414,0,236,2022-08-04
15927,209,0,104,2022-08-04
15928,325,0,248,2022-08-04
15931,1731,0,785,2022-08-04
15934,43,0,47,2022-08-04
15935,427,0,270,2022-08-04
15936,272,0,160,2022-08-04
15938,486,0,225,2022-08-04
15940,848,0,560,2022-08-04
15942,303,0,203,2022-08-04
15943,638,0,411,2022-08-04
15944,500,0,231,2022-08-04
15945,44,0,22,2022-08-04
15946,1177,0,617,2022-08-04
15949,173,0,59,2022-08-04
15951,135,0,71,2022-08-04
15952,220,0,151,2022-08-04
15953,13,0,5,2022-08-04
15954,402,0,142,2022-08-04
15955,333,0,222,2022-08-04
15956,528,0,305,2022-08-04
15957,56,0,50,2022-08-04
15958,324,0,235,2022-08-04
15960,54,0,50,2022-08-04
15961,167,0,99,2022-08-04
15963,1694,0,1257,2022-08-04
16020,222,0,50,2022-08-04
16022,88,0,27,2022-08-04
16025,1091,0,319,2022-08-04
16028,340,0,61,2022-08-04
16030,53,0,14,2022-08-04
16036,27,0,8,2022-08-04
16038,635,0,127,2022-08-04
16040,142,0,58,2022-08-04
16041,309,0,100,2022-08-04
16049,536,0,127,2022-08-04
16050,276,0,81,2022-08-04
16051,427,0,178,2022-08-04
16057,2379,0,537,2022-08-04
16061,444,0,119,2022-08-04
16101,5593,0,2670,2022-08-04
16102,859,0,421,2022-08-04
16105,2265,0,1258,2022-08-04
16110,61,0,27,2022-08-04
16111,153,0,45,2022-08-04
16112,226,0,120,2022-08-04
16114,73,0,31,2022-08-04
16116,400,0,211,2022-08-04
16121,872,0,185,2022-08-04
16124,219,0,89,2022-08-04
16125,2809,0,821,2022-08-04
16127,2829,0,733,2022-08-04
16130,308,0,74,2022-08-04
16131,148,0,42,2022-08-04
16133,209,0,58,2022-08-04
16134,519,0,173,2022-08-04
16137,2140,0,554,2022-08-04
16142,709,0,332,2022-08-04
16143,396,0,191,2022-08-04
16145,442,0,121,2022-08-04
16146,2533,0,607,2022-08-04
16148,3160,0,1015,2022-08-04
16150,1218,0,416,2022-08-04
16153,387,0,101,2022-08-04
16154,360,0,118,2022-08-04
16156,425,0,180,2022-08-04
16159,792,0,251,2022-08-04
16172,67,0,71,2022-08-04
16213,23,0,5,2022-08-04
16214,1591,0,311,2022-08-04
16217,13,0,-1,2022-08-04
16218,254,0,39,2022-08-04
16224,225,0,42,2022-08-04
16225,5,0,-1,2022-08-04
16232,726,0,138,2022-08-04
16233,179,0,62,2022-08-04
16234,13,0,-1,2022-08-04
16235,224,0,68,2022-08-04
16239,1748,0,90,2022-08-04
16240,224,0,62,2022-08-04
16242,906,0,141,2022-08-04
16248,568,0,111,2022-08-04
16253,21,0,-1,2022-08-04
16254,688,0,213,2022-08-04
16255,484,0,85,2022-08-04
16258,360,0,73,2022-08-04
16260,38,0,6,2022-08-04
16301,2881,0,635,2022-08-04
16311,72,0,16,2022-08-04
16313,272,0,111,2022-08-04
16314,1037,0,325,2022-08-04
16316,994,0,305,2022-08-04
16317,302,0,63,2022-08-04
16319,213,0,56,2022-08-04
16321,27,0,-1,2022-08-04
16323,3066,0,666,2022-08-04
16326,71,0,16,2022-08-04
16327,499,0,125,2022-08-04
16329,50,0,22,2022-08-04
16331,12,0,6,2022-08-04
16332,15,0,-1,2022-08-04
16333,35,0,7,2022-08-04
16334,87,0,14,2022-08-04
16335,5651,0,1495,2022-08-04
16340,255,0,82,2022-08-04
16341,462,0,49,2022-08-04
16342,543,0,84,2022-08-04
16345,418,0,202,2022-08-04
16346,529,0,99,2022-08-04
16347,340,0,105,2022-08-04
16350,308,0,103,2022-08-04
16351,266,0,72,2022-08-04
16353,451,0,56,2022-08-04
16354,2556,0,235,2022-08-04
16360,248,0,44,2022-08-04
16362,184,0,54,2022-08-04
16364,149,0,46,2022-08-04
16365,2841,0,1155,2022-08-04
16371,493,0,322,2022-08-04
16372,79,0,23,2022-08-04
16373,593,0,117,2022-08-04
16374,251,0,46,2022-08-04
16401,775,0,98,2022-08-04
16402,90,0,17,2022-08-04
16403,1868,0,248,2022-08-04
16404,528,0,59,2022-08-04
16405,89,0,16,2022-08-04
16406,627,0,283,2022-08-04
16407,1911,0,288,2022-08-04
16410,351,0,48,2022-08-04
16411,268,0,32,2022-08-04
16412,1995,0,375,2022-08-04
16415,1774,0,308,2022-08-04
16417,1766,0,361,2022-08-04
16420,112,0,17,2022-08-04
16421,508,0,53,2022-08-04
16423,791,0,128,2022-08-04
16424,753,0,207,2022-08-04
16426,810,0,110,2022-08-04
16428,2495,0,270,2022-08-04
16430,9,0,-1,2022-08-04
16433,1066,0,330,2022-08-04
16434,314,0,49,2022-08-04
16435,280,0,78,2022-08-04
16436,111,0,25,2022-08-04
16438,1288,0,192,2022-08-04
16440,127,0,35,2022-08-04
16441,2048,0,328,2022-08-04
16442,506,0,78,2022-08-04
16443,283,0,25,2022-08-04
16444,63,0,34,2022-08-04
16501,368,0,29,2022-08-04
16502,3410,0,489,2022-08-04
16503,3158,0,420,2022-08-04
16504,3353,0,489,2022-08-04
16505,3076,0,415,2022-08-04
16506,4847,0,625,2022-08-04
16507,1872,0,231,2022-08-04
16508,3128,0,521,2022-08-04
16509,5464,0,1136,2022-08-04
16510,4967,0,669,2022-08-04
16511,2470,0,286,2022-08-04
16565,-1,0,-1,2022-08-04
16601,6542,0,1547,2022-08-04
16602,5635,0,1462,2022-08-04
16611,451,0,90,2022-08-04
16613,269,0,82,2022-08-04
16616,23,0,10,2022-08-04
16617,597,0,113,2022-08-04
16620,80,0,20,2022-08-04
16621,138,0,37,2022-08-04
16622,52,0,11,2022-08-04
16623,80,0,32,2022-08-04
16625,582,0,251,2022-08-04
16627,306,0,132,2022-08-04
16630,738,0,337,2022-08-04
16634,61,0,12,2022-08-04
16635,2136,0,564,2022-08-04
16636,151,0,46,2022-08-04
16637,449,0,150,2022-08-04
16639,171,0,52,2022-08-04
16640,162,0,74,2022-08-04
16641,459,0,180,2022-08-04
16645,21,0,5,2022-08-04
16646,511,0,163,2022-08-04
16647,139,0,38,2022-08-04
16648,3329,0,905,2022-08-04
16650,275,0,97,2022-08-04
16651,643,0,133,2022-08-04
16652,3832,0,651,2022-08-04
16655,260,0,161,2022-08-04
16656,221,0,74,2022-08-04
16657,223,0,49,2022-08-04
16659,42,0,17,2022-08-04
16661,171,0,33,2022-08-04
16662,843,0,320,2022-08-04
16664,239,0,83,2022-08-04
16666,628,0,116,2022-08-04
16667,225,0,114,2022-08-04
16668,642,0,237,2022-08-04
16669,414,0,88,2022-08-04
16670,21,0,5,2022-08-04
16671,120,0,18,2022-08-04
16673,811,0,282,2022-08-04
16674,117,0,44,2022-08-04
16678,490,0,133,2022-08-04
16679,152,0,39,2022-08-04
16680,107,0,8,2022-08-04
16682,33,0,16,2022-08-04
16683,54,0,10,2022-08-04
16685,54,0,19,2022-08-04
16686,2977,0,491,2022-08-04
16689,59,0,67,2022-08-04
16691,59,0,32,2022-08-04
16692,111,0,36,2022-08-04
16693,846,0,195,2022-08-04
16695,138,0,60,2022-08-04
16701,2633,0,824,2022-08-04
16720,213,0,42,2022-08-04
16724,19,0,-1,2022-08-04
16726,73,0,29,2022-08-04
16727,45,0,12,2022-08-04
16729,112,0,28,2022-08-04
16731,385,0,90,2022-08-04
16732,41,0,12,2022-08-04
16734,45,0,14,2022-08-04
16735,1043,0,300,2022-08-04
16738,271,0,367,2022-08-04
16740,156,0,49,2022-08-04
16743,775,0,73,2022-08-04
16744,48,0,14,2022-08-04
16745,83,0,27,2022-08-04
16746,238,0,19,2022-08-04
16748,484,0,78,2022-08-04
16749,720,0,164,2022-08-04
16750,58,0,9,2022-08-04
16801,9542,0,1353,2022-08-04
16802,1930,0,310,2022-08-04
16803,3901,0,794,2022-08-04
16820,204,0,28,2022-08-04
16821,88,0,15,2022-08-04
16822,565,0,34,2022-08-04
16823,6796,0,608,2022-08-04
16827,907,0,114,2022-08-04
16828,905,0,87,2022-08-04
16829,195,0,25,2022-08-04
16830,2950,0,739,2022-08-04
16832,93,0,10,2022-08-04
16833,1061,0,316,2022-08-04
16836,223,0,26,2022-08-04
16837,34,0,8,2022-08-04
16838,271,0,148,2022-08-04
16839,125,0,17,2022-08-04
16840,99,0,9,2022-08-04
16841,1183,0,106,2022-08-04
16844,575,0,56,2022-08-04
16845,530,0,34,2022-08-04
16850,16,0,-1,2022-08-04
16852,54,0,5,2022-08-04
16854,196,0,17,2022-08-04
16858,799,0,149,2022-08-04
16859,105,0,6,2022-08-04
16860,67,0,16,2022-08-04
16861,65,0,13,2022-08-04
16863,141,0,29,2022-08-04
16864,22,0,0,2022-08-04
16865,258,0,28,2022-08-04
16866,2323,0,308,2022-08-04
16870,1477,0,193,2022-08-04
16871,9,0,-1,2022-08-04
16872,179,0,17,2022-08-04
16874,302,0,40,2022-08-04
16875,716,0,80,2022-08-04
16876,52,0,8,2022-08-04
16877,321,0,30,2022-08-04
16878,404,0,80,2022-08-04
16879,103,0,11,2022-08-04
16881,418,0,112,2022-08-04
16882,44,0,5,2022-08-04
16901,1729,0,539,2022-08-04
16912,327,0,212,2022-08-04
16914,506,0,57,2022-08-04
16915,1250,0,126,2022-08-04
16917,226,0,80,2022-08-04
16920,314,0,134,2022-08-04
16921,86,0,16,2022-08-04
16922,243,0,46,2022-08-04
16923,210,0,15,2022-08-04
16925,771,0,85,2022-08-04
16926,148,0,23,2022-08-04
16927,74,0,16,2022-08-04
16928,224,0,53,2022-08-04
16929,406,0,109,2022-08-04
16930,170,0,77,2022-08-04
16932,128,0,35,2022-08-04
16933,883,0,331,2022-08-04
16935,191,0,63,2022-08-04
16936,429,0,67,2022-08-04
16937,33,0,5,2022-08-04
16938,100,0,27,2022-08-04
16939,7,0,10,2022-08-04
16940,35,0,7,2022-08-04
16941,12,0,0,2022-08-04
16942,120,0,32,2022-08-04
16943,55,0,12,2022-08-04
16946,491,0,90,2022-08-04
16947,1147,0,199,2022-08-04
16948,218,0,21,2022-08-04
16950,518,0,154,2022-08-04
17002,82,0,-1,2022-08-04
17003,2488,0,401,2022-08-04
17004,842,0,40,2022-08-04
17005,38,0,7,2022-08-04
17006,128,0,22,2022-08-04
17007,945,0,219,2022-08-04
17009,574,0,16,2022-08-04
17011,6164,0,1950,2022-08-04
17013,6534,0,1866,2022-08-04
17014,33,0,-1,2022-08-04
17015,3782,0,951,2022-08-04
17017,243,0,31,2022-08-04
17018,661,0,196,2022-08-04
17019,3079,0,1119,2022-08-04
17020,1496,0,478,2022-08-04
17021,150,0,22,2022-08-04
17022,6620,0,864,2022-08-04
17023,442,0,77,2022-08-04
17024,285,0,80,2022-08-04
17025,2901,0,1007,2022-08-04
17026,756,0,117,2022-08-04
17028,615,0,127,2022-08-04
17029,106,0,-1,2022-08-04
17030,104,0,14,2022-08-04
17032,1265,0,318,2022-08-04
17033,3295,0,590,2022-08-04
17034,533,0,104,2022-08-04
17035,151,0,6,2022-08-04
17036,4052,0,927,2022-08-04
17037,138,0,20,2022-08-04
17038,1906,0,292,2022-08-04
17040,378,0,117,2022-08-04
17042,10632,0,1854,2022-08-04
17043,920,0,367,2022-08-04
17044,6317,0,249,2022-08-04
17045,496,0,116,2022-08-04
17046,8797,0,1118,2022-08-04
17047,436,0,85,2022-08-04
17048,629,0,66,2022-08-04
17049,651,0,55,2022-08-04
17050,6362,0,2315,2022-08-04
17051,1022,0,97,2022-08-04
17052,289,0,96,2022-08-04
17053,761,0,274,2022-08-04
17055,6698,0,2499,2022-08-04
17057,4766,0,808,2022-08-04
17058,452,0,76,2022-08-04
17059,1730,0,103,2022-08-04
17060,194,0,36,2022-08-04
17061,1040,0,212,2022-08-04
17062,581,0,118,2022-08-04
17063,728,0,31,2022-08-04
17064,136,0,17,2022-08-04
17065,746,0,191,2022-08-04
17066,1113,0,258,2022-08-04
17067,2965,0,481,2022-08-04
17068,701,0,260,2022-08-04
17070,2678,0,909,2022-08-04
17071,-1,0,0,2022-08-04
17073,1024,0,196,2022-08-04
17074,1088,0,261,2022-08-04
17076,10,0,-1,2022-08-04
17078,4672,0,793,2022-08-04
17080,41,0,6,2022-08-04
17082,722,0,30,2022-08-04
17084,990,0,50,2022-08-04
17086,454,0,69,2022-08-04
17087,549,0,93,2022-08-04
17090,804,0,248,2022-08-04
17094,433,0,31,2022-08-04
17097,90,0,-1,2022-08-04
17098,380,0,55,2022-08-04
17099,372,0,6,2022-08-04
17101,468,0,71,2022-08-04
17102,1572,0,258,2022-08-04
17103,2516,0,377,2022-08-04
17104,3814,0,534,2022-08-04
17109,4731,0,1177,2022-08-04
17110,5320,0,953,2022-08-04
17111,7086,0,1597,2022-08-04
17112,5814,0,1932,2022-08-04
17113,2206,0,396,2022-08-04
17120,-1,0,-1,2022-08-04
17201,6843,0,1603,2022-08-04
17202,7001,0,1703,2022-08-04
17211,46,0,19,2022-08-04
17212,121,0,83,2022-08-04
17213,72,0,32,2022-08-04
17214,261,0,27,2022-08-04
17215,53,0,38,2022-08-04
17217,21,0,-1,2022-08-04
17219,65,0,17,2022-08-04
17220,96,0,14,2022-08-04
17221,135,0,44,2022-08-04
17222,2451,0,543,2022-08-04
17223,63,0,35,2022-08-04
17224,298,0,144,2022-08-04
17225,5016,0,631,2022-08-04
17228,149,0,185,2022-08-04
17229,155,0,184,2022-08-04
17232,19,0,-1,2022-08-04
17233,782,0,888,2022-08-04
17236,1687,0,554,2022-08-04
17237,484,0,62,2022-08-04
17238,283,0,205,2022-08-04
17239,41,0,20,2022-08-04
17240,462,0,123,2022-08-04
17241,1726,0,536,2022-08-04
17243,394,0,151,2022-08-04
17244,436,0,99,2022-08-04
17246,35,0,9,2022-08-04
17252,791,0,184,2022-08-04
17255,172,0,103,2022-08-04
17257,5081,0,1128,2022-08-04
17260,287,0,70,2022-08-04
17262,166,0,49,2022-08-04
17264,416,0,198,2022-08-04
17265,88,0,13,2022-08-04
17266,71,0,21,2022-08-04
17267,540,0,238,2022-08-04
17268,7985,0,900,2022-08-04
