ZIP_CODE,Positive,Negative,Probable,date
15521,255,0,170,2022-07-04
15522,1944,0,865,2022-07-04
15530,939,0,354,2022-07-04
15531,610,0,278,2022-07-04
15533,184,0,110,2022-07-04
15534,104,0,90,2022-07-04
15535,294,0,119,2022-07-04
15536,55,0,33,2022-07-04
15537,1264,0,557,2022-07-04
15538,96,0,48,2022-07-04
15539,104,0,55,2022-07-04
15541,596,0,227,2022-07-04
15542,230,0,79,2022-07-04
15545,424,0,219,2022-07-04
15546,58,0,26,2022-07-04
15550,234,0,136,2022-07-04
15552,1228,0,290,2022-07-04
15554,298,0,259,2022-07-04
15555,12,0,10,2022-07-04
15558,305,0,62,2022-07-04
15559,283,0,200,2022-07-04
15562,29,0,7,2022-07-04
15563,457,0,239,2022-07-04
15564,20,0,10,2022-07-04
15705,93,0,96,2022-07-04
15711,66,0,19,2022-07-04
15714,996,0,431,2022-07-04
15716,100,0,43,2022-07-04
15720,28,0,9,2022-07-04
15721,26,0,6,2022-07-04
15722,385,0,176,2022-07-04
15724,346,0,145,2022-07-04
15728,496,0,276,2022-07-04
15729,201,0,78,2022-07-04
15730,11,0,6,2022-07-04
15739,77,0,37,2022-07-04
15742,187,0,53,2022-07-04
15744,13,0,10,2022-07-04
15750,36,0,15,2022-07-04
15753,55,0,28,2022-07-04
15757,229,0,98,2022-07-04
15758,5,0,0,2022-07-04
15759,409,0,135,2022-07-04
15760,27,0,6,2022-07-04
15762,136,0,76,2022-07-04
15763,-1,0,-1,2022-07-04
15764,12,0,-1,2022-07-04
15765,237,0,85,2022-07-04
15767,2002,0,717,2022-07-04
15770,23,0,9,2022-07-04
15771,125,0,45,2022-07-04
15772,217,0,73,2022-07-04
15773,112,0,37,2022-07-04
15775,-1,0,0,2022-07-04
15776,11,0,5,2022-07-04
15777,20,0,13,2022-07-04
15778,31,0,12,2022-07-04
15780,31,0,-1,2022-07-04
15784,23,0,6,2022-07-04
15801,2769,0,1963,2022-07-04
15821,22,0,5,2022-07-04
15823,140,0,109,2022-07-04
15824,608,0,486,2022-07-04
15825,1623,0,643,2022-07-04
15827,38,0,23,2022-07-04
15828,36,0,8,2022-07-04
15829,197,0,65,2022-07-04
15832,26,0,9,2022-07-04
15834,527,0,241,2022-07-04
15840,218,0,152,2022-07-04
15845,417,0,250,2022-07-04
15846,393,0,309,2022-07-04
15848,117,0,107,2022-07-04
15849,174,0,114,2022-07-04
15851,783,0,557,2022-07-04
15853,955,0,536,2022-07-04
15856,97,0,62,2022-07-04
15857,1720,0,1468,2022-07-04
15860,181,0,53,2022-07-04
15861,18,0,5,2022-07-04
15864,309,0,101,2022-07-04
15865,159,0,128,2022-07-04
15866,14,0,23,2022-07-04
15868,211,0,163,2022-07-04
15870,141,0,95,2022-07-04
15901,665,0,194,2022-07-04
15902,1989,0,809,2022-07-04
15904,2827,0,1369,2022-07-04
15905,3521,0,1847,2022-07-04
15906,1789,0,852,2022-07-04
15909,930,0,395,2022-07-04
15920,165,0,60,2022-07-04
15924,163,0,95,2022-07-04
15926,403,0,227,2022-07-04
15927,204,0,103,2022-07-04
15928,317,0,240,2022-07-04
15931,1702,0,765,2022-07-04
15934,42,0,45,2022-07-04
15935,422,0,261,2022-07-04
15936,261,0,153,2022-07-04
15938,476,0,218,2022-07-04
15940,843,0,554,2022-07-04
15942,296,0,193,2022-07-04
15943,619,0,392,2022-07-04
15944,484,0,224,2022-07-04
15945,43,0,21,2022-07-04
15946,1151,0,594,2022-07-04
15949,161,0,57,2022-07-04
15951,132,0,66,2022-07-04
15952,215,0,144,2022-07-04
15953,13,0,5,2022-07-04
15954,388,0,132,2022-07-04
15955,329,0,211,2022-07-04
15956,511,0,289,2022-07-04
15957,53,0,49,2022-07-04
15958,314,0,225,2022-07-04
15960,54,0,50,2022-07-04
15961,163,0,95,2022-07-04
15963,1650,0,1202,2022-07-04
16020,220,0,50,2022-07-04
16022,87,0,26,2022-07-04
16025,1067,0,310,2022-07-04
16028,323,0,58,2022-07-04
16030,53,0,14,2022-07-04
16036,26,0,8,2022-07-04
16038,616,0,120,2022-07-04
16040,135,0,58,2022-07-04
16041,300,0,98,2022-07-04
16049,521,0,125,2022-07-04
16050,269,0,81,2022-07-04
16051,410,0,175,2022-07-04
16057,2333,0,529,2022-07-04
16061,433,0,118,2022-07-04
16101,5402,0,2547,2022-07-04
16102,835,0,407,2022-07-04
16105,2220,0,1197,2022-07-04
16110,57,0,27,2022-07-04
16111,151,0,44,2022-07-04
16112,215,0,114,2022-07-04
16114,67,0,30,2022-07-04
16116,391,0,199,2022-07-04
16121,857,0,175,2022-07-04
16124,210,0,77,2022-07-04
16125,2711,0,795,2022-07-04
16127,2750,0,709,2022-07-04
16130,296,0,71,2022-07-04
16131,145,0,39,2022-07-04
16133,204,0,53,2022-07-04
16134,501,0,172,2022-07-04
16137,2083,0,542,2022-07-04
16142,696,0,321,2022-07-04
16143,389,0,182,2022-07-04
16145,430,0,116,2022-07-04
16146,2472,0,580,2022-07-04
16148,3067,0,976,2022-07-04
16150,1184,0,393,2022-07-04
16153,379,0,96,2022-07-04
16154,349,0,111,2022-07-04
16156,414,0,176,2022-07-04
