ZIP_CODE,Positive,Negative,Probable,date
15521,274,0,189,2022-12-10
15522,2105,0,956,2022-12-10
15530,988,0,401,2022-12-10
15531,668,0,321,2022-12-10
15533,201,0,121,2022-12-10
15534,112,0,92,2022-12-10
15535,344,0,128,2022-12-10
15536,64,0,37,2022-12-10
15537,1398,0,610,2022-12-10
15538,106,0,52,2022-12-10
15539,112,0,58,2022-12-10
15541,647,0,255,2022-12-10
15542,245,0,81,2022-12-10
15545,468,0,266,2022-12-10
15546,63,0,28,2022-12-10
15550,256,0,156,2022-12-10
15552,1306,0,339,2022-12-10
15554,328,0,279,2022-12-10
15555,14,0,11,2022-12-10
15558,332,0,81,2022-12-10
15559,317,0,214,2022-12-10
15562,31,0,8,2022-12-10
15563,506,0,280,2022-12-10
15564,22,0,10,2022-12-10
15705,107,0,123,2022-12-10
15711,73,0,21,2022-12-10
15714,1107,0,511,2022-12-10
15716,117,0,53,2022-12-10
15720,29,0,11,2022-12-10
15721,27,0,7,2022-12-10
15722,422,0,196,2022-12-10
15724,381,0,169,2022-12-10
15728,542,0,332,2022-12-10
15729,224,0,108,2022-12-10
15730,12,0,6,2022-12-10
15739,85,0,43,2022-12-10
15742,196,0,70,2022-12-10
15744,15,0,12,2022-12-10
15750,43,0,15,2022-12-10
15753,59,0,32,2022-12-10
15757,257,0,116,2022-12-10
15758,5,0,-1,2022-12-10
15759,436,0,164,2022-12-10
15760,28,0,8,2022-12-10
15762,141,0,85,2022-12-10
15763,-1,0,-1,2022-12-10
15764,14,0,-1,2022-12-10
15765,251,0,104,2022-12-10
15767,2243,0,799,2022-12-10
15770,28,0,10,2022-12-10
15771,137,0,54,2022-12-10
15772,266,0,88,2022-12-10
15773,121,0,46,2022-12-10
15775,-1,0,-1,2022-12-10
15776,11,0,5,2022-12-10
15777,22,0,15,2022-12-10
15778,33,0,13,2022-12-10
15780,35,0,6,2022-12-10
15784,24,0,7,2022-12-10
15801,3381,0,2087,2022-12-10
15821,22,0,7,2022-12-10
15823,169,0,115,2022-12-10
15824,713,0,507,2022-12-10
15825,1880,0,682,2022-12-10
15827,45,0,25,2022-12-10
15828,49,0,8,2022-12-10
15829,227,0,64,2022-12-10
15832,28,0,11,2022-12-10
15834,596,0,278,2022-12-10
15840,275,0,158,2022-12-10
15845,485,0,274,2022-12-10
15846,473,0,339,2022-12-10
15848,141,0,112,2022-12-10
15849,220,0,117,2022-12-10
15851,962,0,594,2022-12-10
15853,1093,0,565,2022-12-10
15856,117,0,65,2022-12-10
15857,1961,0,1578,2022-12-10
15860,205,0,57,2022-12-10
15861,20,0,5,2022-12-10
15864,344,0,100,2022-12-10
15865,204,0,132,2022-12-10
15866,22,0,24,2022-12-10
15868,239,0,165,2022-12-10
15870,159,0,98,2022-12-10
15901,751,0,258,2022-12-10
15902,2291,0,1038,2022-12-10
15904,3204,0,1737,2022-12-10
15905,3951,0,2325,2022-12-10
15906,2009,0,1086,2022-12-10
15909,1052,0,497,2022-12-10
15920,199,0,67,2022-12-10
15924,174,0,113,2022-12-10
15926,447,0,259,2022-12-10
15927,228,0,119,2022-12-10
15928,341,0,287,2022-12-10
15931,1921,0,952,2022-12-10
15934,46,0,51,2022-12-10
15935,453,0,303,2022-12-10
15936,295,0,183,2022-12-10
15938,522,0,246,2022-12-10
15940,863,0,573,2022-12-10
15942,328,0,233,2022-12-10
15943,693,0,471,2022-12-10
15944,560,0,247,2022-12-10
15945,52,0,22,2022-12-10
15946,1265,0,678,2022-12-10
15949,186,0,59,2022-12-10
15951,148,0,77,2022-12-10
15952,236,0,171,2022-12-10
15953,14,0,7,2022-12-10
15954,440,0,169,2022-12-10
15955,364,0,240,2022-12-10
15956,572,0,335,2022-12-10
15957,65,0,58,2022-12-10
15958,340,0,259,2022-12-10
15960,56,0,58,2022-12-10
15961,188,0,111,2022-12-10
15963,1852,0,1440,2022-12-10
16020,241,0,62,2022-12-10
16022,97,0,26,2022-12-10
16025,1172,0,342,2022-12-10
16028,374,0,63,2022-12-10
16030,67,0,17,2022-12-10
16036,28,0,8,2022-12-10
16038,691,0,146,2022-12-10
16040,156,0,63,2022-12-10
16041,334,0,102,2022-12-10
16049,589,0,137,2022-12-10
16050,298,0,86,2022-12-10
16051,467,0,200,2022-12-10
16057,2588,0,590,2022-12-10
16061,494,0,125,2022-12-10
16101,6073,0,2994,2022-12-10
16102,928,0,469,2022-12-10
16105,2451,0,1414,2022-12-10
16110,69,0,26,2022-12-10
16111,169,0,47,2022-12-10
16112,253,0,128,2022-12-10
16114,82,0,32,2022-12-10
16116,431,0,238,2022-12-10
16121,939,0,202,2022-12-10
16124,246,0,97,2022-12-10
16125,3040,0,885,2022-12-10
16127,3105,0,835,2022-12-10
16130,323,0,83,2022-12-10
16131,158,0,44,2022-12-10
16133,226,0,61,2022-12-10
16134,575,0,183,2022-12-10
16137,2254,0,609,2022-12-10
16142,757,0,373,2022-12-10
16143,432,0,213,2022-12-10
16145,491,0,127,2022-12-10
16146,2707,0,659,2022-12-10
16148,3412,0,1083,2022-12-10
16150,1319,0,454,2022-12-10
16153,423,0,109,2022-12-10
16154,385,0,131,2022-12-10
16156,457,0,197,2022-12-10
16159,843,0,274,2022-12-10
16172,68,0,90,2022-12-10
16213,25,0,5,2022-12-10
16214,1757,0,329,2022-12-10
16217,14,0,-1,2022-12-10
16218,272,0,41,2022-12-10
16224,239,0,44,2022-12-10
16225,7,0,-1,2022-12-10
16232,798,0,139,2022-12-10
16233,194,0,62,2022-12-10
16234,13,0,-1,2022-12-10
16235,249,0,68,2022-12-10
16239,1807,0,102,2022-12-10
16240,248,0,68,2022-12-10
16242,987,0,144,2022-12-10
16248,626,0,117,2022-12-10
16253,22,0,-1,2022-12-10
16254,764,0,218,2022-12-10
16255,520,0,86,2022-12-10
16258,400,0,72,2022-12-10
16260,43,0,7,2022-12-10
16301,3137,0,705,2022-12-10
16311,84,0,18,2022-12-10
16313,296,0,125,2022-12-10
16314,1158,0,351,2022-12-10
16316,1109,0,317,2022-12-10
16317,331,0,67,2022-12-10
16319,230,0,58,2022-12-10
16321,29,0,-1,2022-12-10
16323,3364,0,742,2022-12-10
16326,78,0,15,2022-12-10
16327,534,0,138,2022-12-10
16329,56,0,25,2022-12-10
16331,13,0,6,2022-12-10
16332,17,0,-1,2022-12-10
16333,41,0,9,2022-12-10
16334,91,0,14,2022-12-10
16335,6427,0,1646,2022-12-10
16340,288,0,103,2022-12-10
16341,519,0,55,2022-12-10
16342,619,0,86,2022-12-10
16345,448,0,243,2022-12-10
16346,571,0,104,2022-12-10
16347,379,0,129,2022-12-10
16350,341,0,121,2022-12-10
16351,290,0,79,2022-12-10
16353,489,0,60,2022-12-10
16354,2880,0,249,2022-12-10
16360,278,0,47,2022-12-10
16362,195,0,56,2022-12-10
16364,159,0,49,2022-12-10
16365,3122,0,1445,2022-12-10
16371,542,0,391,2022-12-10
16372,86,0,26,2022-12-10
16373,647,0,120,2022-12-10
16374,275,0,52,2022-12-10
16401,830,0,112,2022-12-10
16402,99,0,19,2022-12-10
16403,1986,0,279,2022-12-10
16404,595,0,63,2022-12-10
16405,98,0,16,2022-12-10
16406,670,0,301,2022-12-10
16407,2127,0,333,2022-12-10
16410,373,0,48,2022-12-10
16411,296,0,40,2022-12-10
16412,2182,0,392,2022-12-10
16415,1956,0,341,2022-12-10
16417,1927,0,444,2022-12-10
16420,121,0,18,2022-12-10
16421,565,0,59,2022-12-10
16423,848,0,139,2022-12-10
16424,842,0,225,2022-12-10
16426,895,0,119,2022-12-10
16428,2660,0,311,2022-12-10
16430,10,0,6,2022-12-10
16433,1173,0,367,2022-12-10
16434,346,0,55,2022-12-10
16435,317,0,86,2022-12-10
16436,123,0,25,2022-12-10
16438,1406,0,212,2022-12-10
16440,141,0,35,2022-12-10
16441,2195,0,358,2022-12-10
16442,538,0,88,2022-12-10
16443,306,0,27,2022-12-10
16444,77,0,36,2022-12-10
16501,419,0,34,2022-12-10
16502,3689,0,536,2022-12-10
16503,3417,0,488,2022-12-10
16504,3672,0,565,2022-12-10
16505,3395,0,493,2022-12-10
16506,5329,0,728,2022-12-10
16507,2058,0,293,2022-12-10
16508,3416,0,655,2022-12-10
16509,5929,0,1362,2022-12-10
16510,5403,0,761,2022-12-10
16511,2691,0,331,2022-12-10
16565,-1,0,-1,2022-12-10
16601,7050,0,1717,2022-12-10
16602,6114,0,1623,2022-12-10
16611,486,0,97,2022-12-10
16613,286,0,88,2022-12-10
16616,25,0,12,2022-12-10
16617,635,0,121,2022-12-10
16620,92,0,19,2022-12-10
16621,145,0,39,2022-12-10
16622,57,0,13,2022-12-10
16623,89,0,35,2022-12-10
16625,610,0,280,2022-12-10
16627,331,0,149,2022-12-10
16630,828,0,383,2022-12-10
16634,62,0,13,2022-12-10
16635,2282,0,617,2022-12-10
16636,162,0,51,2022-12-10
16637,473,0,162,2022-12-10
16639,187,0,55,2022-12-10
16640,171,0,85,2022-12-10
16641,490,0,204,2022-12-10
16645,22,0,5,2022-12-10
16646,552,0,214,2022-12-10
16647,151,0,38,2022-12-10
16648,3592,0,985,2022-12-10
16650,289,0,103,2022-12-10
16651,735,0,135,2022-12-10
16652,4178,0,690,2022-12-10
16655,281,0,165,2022-12-10
16656,239,0,81,2022-12-10
16657,239,0,55,2022-12-10
16659,43,0,19,2022-12-10
16661,184,0,38,2022-12-10
16662,908,0,353,2022-12-10
16664,247,0,91,2022-12-10
16666,730,0,112,2022-12-10
16667,241,0,123,2022-12-10
16668,676,0,263,2022-12-10
16669,452,0,88,2022-12-10
16670,23,0,7,2022-12-10
16671,131,0,17,2022-12-10
16673,854,0,307,2022-12-10
16674,125,0,46,2022-12-10
16678,522,0,141,2022-12-10
16679,159,0,43,2022-12-10
16680,117,0,11,2022-12-10
16682,33,0,16,2022-12-10
16683,57,0,11,2022-12-10
16685,59,0,20,2022-12-10
16686,3189,0,538,2022-12-10
16689,66,0,77,2022-12-10
16691,63,0,38,2022-12-10
16692,117,0,46,2022-12-10
16693,882,0,203,2022-12-10
16695,143,0,62,2022-12-10
16701,2874,0,941,2022-12-10
16720,235,0,42,2022-12-10
16724,22,0,5,2022-12-10
16726,78,0,30,2022-12-10
16727,50,0,16,2022-12-10
16729,118,0,33,2022-12-10
16731,423,0,93,2022-12-10
16732,42,0,15,2022-12-10
16734,50,0,15,2022-12-10
16735,1108,0,353,2022-12-10
16738,287,0,374,2022-12-10
16740,166,0,53,2022-12-10
16743,842,0,76,2022-12-10
16744,52,0,15,2022-12-10
16745,91,0,28,2022-12-10
16746,268,0,19,2022-12-10
16748,525,0,80,2022-12-10
16749,762,0,234,2022-12-10
16750,61,0,9,2022-12-10
16801,10242,0,1402,2022-12-10
16802,2079,0,314,2022-12-10
16803,4377,0,860,2022-12-10
16820,219,0,28,2022-12-10
16821,102,0,14,2022-12-10
16822,610,0,35,2022-12-10
16823,7467,0,655,2022-12-10
16827,1004,0,126,2022-12-10
16828,989,0,100,2022-12-10
16829,210,0,25,2022-12-10
16830,3446,0,735,2022-12-10
16832,105,0,11,2022-12-10
16833,1192,0,315,2022-12-10
