ZIP_CODE,Positive,Negative,Probable,date
15521,256,0,172,2022-07-20
15522,1953,0,875,2022-07-20
15530,947,0,361,2022-07-20
15531,619,0,282,2022-07-20
15533,186,0,110,2022-07-20
15534,104,0,90,2022-07-20
15535,296,0,121,2022-07-20
15536,56,0,34,2022-07-20
15537,1282,0,560,2022-07-20
15538,97,0,51,2022-07-20
15539,105,0,55,2022-07-20
15541,602,0,230,2022-07-20
15542,234,0,78,2022-07-20
15545,426,0,225,2022-07-20
15546,58,0,26,2022-07-20
15550,237,0,138,2022-07-20
15552,1241,0,294,2022-07-20
15554,299,0,261,2022-07-20
15555,12,0,10,2022-07-20
15558,308,0,69,2022-07-20
15559,286,0,201,2022-07-20
15562,29,0,7,2022-07-20
15563,463,0,243,2022-07-20
15564,20,0,10,2022-07-20
15705,94,0,96,2022-07-20
15711,66,0,19,2022-07-20
15714,1005,0,436,2022-07-20
15716,102,0,43,2022-07-20
15720,28,0,10,2022-07-20
15721,26,0,7,2022-07-20
15722,393,0,176,2022-07-20
15724,346,0,146,2022-07-20
15728,503,0,286,2022-07-20
15729,202,0,79,2022-07-20
15730,11,0,6,2022-07-20
15739,78,0,37,2022-07-20
15742,187,0,54,2022-07-20
15744,13,0,10,2022-07-20
15750,38,0,16,2022-07-20
15753,55,0,29,2022-07-20
15757,235,0,99,2022-07-20
15758,5,0,0,2022-07-20
15759,412,0,139,2022-07-20
15760,27,0,6,2022-07-20
15762,137,0,77,2022-07-20
15763,-1,0,-1,2022-07-20
15764,13,0,-1,2022-07-20
15765,238,0,85,2022-07-20
15767,2033,0,723,2022-07-20
15770,24,0,10,2022-07-20
15771,127,0,46,2022-07-20
15772,219,0,73,2022-07-20
15773,112,0,39,2022-07-20
15775,-1,0,0,2022-07-20
15776,11,0,5,2022-07-20
15777,20,0,13,2022-07-20
15778,31,0,13,2022-07-20
15780,31,0,-1,2022-07-20
15784,23,0,6,2022-07-20
15801,2833,0,1984,2022-07-20
15821,22,0,6,2022-07-20
15823,147,0,111,2022-07-20
15824,620,0,491,2022-07-20
15825,1646,0,644,2022-07-20
15827,39,0,25,2022-07-20
15828,38,0,8,2022-07-20
15829,198,0,65,2022-07-20
15832,28,0,9,2022-07-20
15834,533,0,242,2022-07-20
15840,230,0,151,2022-07-20
15845,420,0,255,2022-07-20
15846,403,0,314,2022-07-20
15848,119,0,110,2022-07-20
15849,179,0,115,2022-07-20
15851,796,0,564,2022-07-20
15853,970,0,541,2022-07-20
15856,99,0,63,2022-07-20
15857,1742,0,1480,2022-07-20
15860,185,0,53,2022-07-20
15861,18,0,5,2022-07-20
15864,312,0,102,2022-07-20
15865,161,0,128,2022-07-20
15866,14,0,23,2022-07-20
15868,213,0,163,2022-07-20
15870,146,0,95,2022-07-20
15901,689,0,205,2022-07-20
15902,2034,0,842,2022-07-20
15904,2883,0,1422,2022-07-20
15905,3576,0,1907,2022-07-20
15906,1821,0,892,2022-07-20
15909,937,0,402,2022-07-20
15920,171,0,64,2022-07-20
15924,169,0,99,2022-07-20
15926,410,0,229,2022-07-20
15927,209,0,104,2022-07-20
15928,318,0,244,2022-07-20
15931,1718,0,776,2022-07-20
15934,43,0,46,2022-07-20
15935,422,0,264,2022-07-20
15936,269,0,156,2022-07-20
15938,479,0,222,2022-07-20
15940,843,0,559,2022-07-20
15942,298,0,198,2022-07-20
15943,629,0,404,2022-07-20
15944,499,0,228,2022-07-20
15945,43,0,21,2022-07-20
15946,1168,0,607,2022-07-20
15949,165,0,59,2022-07-20
15951,134,0,68,2022-07-20
15952,218,0,148,2022-07-20
15953,13,0,5,2022-07-20
15954,395,0,137,2022-07-20
15955,330,0,216,2022-07-20
15956,519,0,293,2022-07-20
15957,54,0,49,2022-07-20
15958,321,0,229,2022-07-20
15960,54,0,50,2022-07-20
15961,166,0,99,2022-07-20
15963,1676,0,1230,2022-07-20
16020,222,0,50,2022-07-20
16022,88,0,26,2022-07-20
16025,1076,0,313,2022-07-20
16028,336,0,59,2022-07-20
16030,53,0,14,2022-07-20
16036,27,0,8,2022-07-20
16038,625,0,121,2022-07-20
16040,139,0,57,2022-07-20
16041,305,0,97,2022-07-20
16049,529,0,127,2022-07-20
16050,272,0,81,2022-07-20
16051,417,0,178,2022-07-20
16057,2358,0,536,2022-07-20
16061,439,0,118,2022-07-20
16101,5482,0,2607,2022-07-20
16102,849,0,414,2022-07-20
16105,2242,0,1233,2022-07-20
16110,57,0,27,2022-07-20
16111,152,0,45,2022-07-20
16112,219,0,117,2022-07-20
16114,72,0,31,2022-07-20
16116,393,0,202,2022-07-20
16121,863,0,180,2022-07-20
16124,210,0,78,2022-07-20
16125,2754,0,804,2022-07-20
16127,2787,0,728,2022-07-20
16130,300,0,73,2022-07-20
16131,147,0,40,2022-07-20
16133,209,0,56,2022-07-20
16134,513,0,170,2022-07-20
16137,2104,0,548,2022-07-20
16142,702,0,324,2022-07-20
16143,394,0,183,2022-07-20
16145,432,0,117,2022-07-20
16146,2495,0,593,2022-07-20
16148,3108,0,993,2022-07-20
16150,1201,0,406,2022-07-20
16153,384,0,101,2022-07-20
16154,351,0,115,2022-07-20
16156,418,0,176,2022-07-20
16159,776,0,249,2022-07-20
16172,66,0,71,2022-07-20
16213,23,0,5,2022-07-20
16214,1562,0,311,2022-07-20
16217,12,0,-1,2022-07-20
16218,249,0,38,2022-07-20
16224,225,0,42,2022-07-20
16225,5,0,-1,2022-07-20
16232,709,0,142,2022-07-20
16233,177,0,61,2022-07-20
16234,13,0,-1,2022-07-20
16235,219,0,68,2022-07-20
16239,1701,0,78,2022-07-20
16240,223,0,62,2022-07-20
16242,896,0,142,2022-07-20
16248,563,0,111,2022-07-20
16253,21,0,-1,2022-07-20
16254,676,0,212,2022-07-20
16255,481,0,85,2022-07-20
16258,352,0,73,2022-07-20
16260,37,0,6,2022-07-20
16301,2845,0,632,2022-07-20
16311,72,0,16,2022-07-20
16313,271,0,111,2022-07-20
16314,1018,0,322,2022-07-20
16316,980,0,303,2022-07-20
16317,302,0,61,2022-07-20
16319,209,0,56,2022-07-20
16321,27,0,-1,2022-07-20
16323,3019,0,664,2022-07-20
16326,71,0,16,2022-07-20
16327,494,0,126,2022-07-20
16329,50,0,21,2022-07-20
16331,12,0,6,2022-07-20
16332,13,0,-1,2022-07-20
16333,35,0,7,2022-07-20
16334,87,0,14,2022-07-20
16335,5549,0,1466,2022-07-20
16340,254,0,82,2022-07-20
16341,458,0,49,2022-07-20
16342,529,0,77,2022-07-20
16345,417,0,197,2022-07-20
16346,526,0,97,2022-07-20
16347,334,0,101,2022-07-20
16350,307,0,102,2022-07-20
16351,264,0,71,2022-07-20
16353,449,0,55,2022-07-20
16354,2527,0,233,2022-07-20
16360,242,0,44,2022-07-20
16362,183,0,54,2022-07-20
16364,147,0,46,2022-07-20
16365,2822,0,1128,2022-07-20
16371,489,0,321,2022-07-20
16372,78,0,23,2022-07-20
16373,578,0,116,2022-07-20
16374,247,0,43,2022-07-20
16401,768,0,96,2022-07-20
16402,90,0,17,2022-07-20
16403,1860,0,245,2022-07-20
16404,519,0,60,2022-07-20
16405,88,0,16,2022-07-20
16406,622,0,280,2022-07-20
16407,1893,0,287,2022-07-20
16410,345,0,49,2022-07-20
16411,268,0,31,2022-07-20
16412,1975,0,375,2022-07-20
16415,1748,0,294,2022-07-20
16417,1739,0,357,2022-07-20
16420,109,0,18,2022-07-20
16421,505,0,53,2022-07-20
16423,785,0,127,2022-07-20
16424,741,0,206,2022-07-20
16426,797,0,108,2022-07-20
16428,2477,0,269,2022-07-20
16430,9,0,-1,2022-07-20
16433,1055,0,326,2022-07-20
16434,312,0,49,2022-07-20
16435,278,0,77,2022-07-20
16436,111,0,24,2022-07-20
16438,1277,0,188,2022-07-20
16440,127,0,35,2022-07-20
16441,2020,0,325,2022-07-20
16442,499,0,75,2022-07-20
16443,278,0,23,2022-07-20
16444,63,0,34,2022-07-20
16501,364,0,30,2022-07-20
16502,3359,0,476,2022-07-20
16503,3112,0,416,2022-07-20
16504,3314,0,478,2022-07-20
16505,3033,0,409,2022-07-20
16506,4792,0,615,2022-07-20
16507,1852,0,224,2022-07-20
16508,3088,0,510,2022-07-20
16509,5386,0,1106,2022-07-20
16510,4918,0,665,2022-07-20
16511,2445,0,283,2022-07-20
16565,-1,0,-1,2022-07-20
16601,6472,0,1541,2022-07-20
16602,5574,0,1448,2022-07-20
16611,443,0,87,2022-07-20
16613,267,0,80,2022-07-20
16616,23,0,10,2022-07-20
16617,595,0,112,2022-07-20
16620,79,0,20,2022-07-20
16621,137,0,36,2022-07-20
16622,51,0,11,2022-07-20
16623,77,0,32,2022-07-20
16625,580,0,250,2022-07-20
16627,304,0,131,2022-07-20
16630,734,0,333,2022-07-20
16634,61,0,12,2022-07-20
16635,2118,0,560,2022-07-20
16636,149,0,44,2022-07-20
16637,445,0,148,2022-07-20
16639,170,0,52,2022-07-20
16640,162,0,73,2022-07-20
16641,452,0,177,2022-07-20
16645,21,0,5,2022-07-20
16646,506,0,163,2022-07-20
16647,135,0,38,2022-07-20
16648,3289,0,897,2022-07-20
16650,272,0,96,2022-07-20
16651,635,0,132,2022-07-20
16652,3775,0,643,2022-07-20
16655,259,0,160,2022-07-20
16656,219,0,74,2022-07-20
16657,222,0,46,2022-07-20
16659,42,0,16,2022-07-20
16661,167,0,33,2022-07-20
16662,838,0,316,2022-07-20
16664,236,0,83,2022-07-20
16666,620,0,116,2022-07-20
16667,221,0,114,2022-07-20
16668,636,0,232,2022-07-20
16669,413,0,88,2022-07-20
16670,21,0,5,2022-07-20
16671,116,0,18,2022-07-20
16673,805,0,277,2022-07-20
16674,117,0,44,2022-07-20
16678,488,0,133,2022-07-20
16679,152,0,38,2022-07-20
16680,105,0,8,2022-07-20
16682,33,0,16,2022-07-20
16683,54,0,10,2022-07-20
16685,54,0,19,2022-07-20
16686,2935,0,488,2022-07-20
16689,57,0,67,2022-07-20
16691,56,0,33,2022-07-20
16692,109,0,36,2022-07-20
16693,844,0,193,2022-07-20
16695,138,0,59,2022-07-20
16701,2622,0,810,2022-07-20
16720,212,0,42,2022-07-20
16724,19,0,-1,2022-07-20
16726,73,0,29,2022-07-20
16727,45,0,12,2022-07-20
16729,112,0,28,2022-07-20
16731,384,0,90,2022-07-20
16732,41,0,12,2022-07-20
16734,45,0,14,2022-07-20
16735,1032,0,303,2022-07-20
16738,270,0,365,2022-07-20
16740,156,0,48,2022-07-20
16743,772,0,73,2022-07-20
16744,48,0,13,2022-07-20
16745,83,0,27,2022-07-20
16746,233,0,19,2022-07-20
16748,479,0,78,2022-07-20
16749,719,0,163,2022-07-20
16750,58,0,9,2022-07-20
16801,9416,0,1340,2022-07-20
16802,1918,0,309,2022-07-20
16803,3822,0,777,2022-07-20
16820,203,0,28,2022-07-20
16821,87,0,15,2022-07-20
16822,558,0,34,2022-07-20
16823,6669,0,603,2022-07-20
16827,880,0,111,2022-07-20
16828,889,0,86,2022-07-20
16829,192,0,25,2022-07-20
16830,2887,0,732,2022-07-20
16832,93,0,10,2022-07-20
16833,1042,0,316,2022-07-20
16836,219,0,25,2022-07-20
16837,33,0,8,2022-07-20
16838,270,0,148,2022-07-20
16839,124,0,17,2022-07-20
16840,96,0,10,2022-07-20
16841,1168,0,105,2022-07-20
16844,571,0,56,2022-07-20
16845,529,0,34,2022-07-20
16850,16,0,-1,2022-07-20
16852,53,0,5,2022-07-20
16854,193,0,17,2022-07-20
16858,786,0,149,2022-07-20
16859,103,0,6,2022-07-20
16860,67,0,16,2022-07-20
16861,64,0,13,2022-07-20
16863,140,0,29,2022-07-20
16864,22,0,0,2022-07-20
16865,254,0,28,2022-07-20
16866,2272,0,307,2022-07-20
16870,1449,0,190,2022-07-20
16871,9,0,-1,2022-07-20
16872,178,0,16,2022-07-20
16874,296,0,41,2022-07-20
16875,709,0,76,2022-07-20
16876,52,0,8,2022-07-20
16877,318,0,30,2022-07-20
16878,392,0,80,2022-07-20
16879,99,0,11,2022-07-20
16881,412,0,112,2022-07-20
16882,44,0,5,2022-07-20
16901,1706,0,532,2022-07-20
16912,325,0,210,2022-07-20
16914,500,0,56,2022-07-20
16915,1245,0,125,2022-07-20
16917,225,0,80,2022-07-20
16920,311,0,133,2022-07-20
16921,85,0,15,2022-07-20
16922,240,0,46,2022-07-20
16923,210,0,15,2022-07-20
16925,766,0,85,2022-07-20
16926,146,0,23,2022-07-20
16927,73,0,16,2022-07-20
16928,224,0,52,2022-07-20
16929,399,0,109,2022-07-20
16930,168,0,76,2022-07-20
16932,120,0,34,2022-07-20
16933,867,0,329,2022-07-20
16935,188,0,63,2022-07-20
16936,422,0,67,2022-07-20
16937,33,0,5,2022-07-20
16938,98,0,27,2022-07-20
16939,6,0,10,2022-07-20
16940,35,0,7,2022-07-20
16941,12,0,0,2022-07-20
16942,117,0,32,2022-07-20
16943,55,0,12,2022-07-20
16946,487,0,90,2022-07-20
16947,1136,0,196,2022-07-20
16948,216,0,21,2022-07-20
16950,513,0,152,2022-07-20
17002,79,0,-1,2022-07-20
17003,2448,0,399,2022-07-20
17004,834,0,39,2022-07-20
17005,38,0,7,2022-07-20
17006,128,0,22,2022-07-20
17007,942,0,217,2022-07-20
17009,559,0,16,2022-07-20
17011,6109,0,1905,2022-07-20
17013,6418,0,1832,2022-07-20
17014,33,0,-1,2022-07-20
17015,3724,0,944,2022-07-20
17017,241,0,31,2022-07-20
17018,650,0,191,2022-07-20
17019,3043,0,1105,2022-07-20
17020,1482,0,470,2022-07-20
17021,149,0,22,2022-07-20
17022,6526,0,849,2022-07-20
17023,436,0,77,2022-07-20
17024,284,0,77,2022-07-20
17025,2871,0,987,2022-07-20
17026,745,0,113,2022-07-20
17028,613,0,126,2022-07-20
17029,106,0,-1,2022-07-20
17030,103,0,14,2022-07-20
17032,1253,0,312,2022-07-20
17033,3248,0,577,2022-07-20
17034,520,0,99,2022-07-20
17035,151,0,6,2022-07-20
17036,4001,0,899,2022-07-20
17037,135,0,21,2022-07-20
17038,1878,0,292,2022-07-20
17040,375,0,111,2022-07-20
17042,10463,0,1803,2022-07-20
17043,909,0,361,2022-07-20
17044,6226,0,245,2022-07-20
17045,489,0,116,2022-07-20
17046,8652,0,1101,2022-07-20
17047,435,0,79,2022-07-20
17048,628,0,66,2022-07-20
17049,646,0,55,2022-07-20
17050,6279,0,2274,2022-07-20
17051,1010,0,95,2022-07-20
17052,284,0,96,2022-07-20
17053,753,0,273,2022-07-20
17055,6602,0,2446,2022-07-20
