ZIP_CODE,Positive,Negative,Probable,date
15521,246,464,165,2022-04-07
15522,1881,3480,819,2022-04-07
15530,914,1924,334,2022-04-07
15531,599,1246,266,2022-04-07
15533,178,334,103,2022-04-07
15534,100,174,83,2022-04-07
15535,280,447,116,2022-04-07
15536,53,149,32,2022-04-07
15537,1216,2106,545,2022-04-07
15538,94,192,44,2022-04-07
15539,102,163,51,2022-04-07
15541,571,1108,216,2022-04-07
15542,223,345,69,2022-04-07
15545,410,587,212,2022-04-07
15546,55,127,25,2022-04-07
15550,227,421,124,2022-04-07
15552,1184,2063,275,2022-04-07
15554,288,607,251,2022-04-07
15555,11,36,10,2022-04-07
15558,301,546,59,2022-04-07
15559,274,477,190,2022-04-07
15562,29,79,6,2022-04-07
15563,443,952,232,2022-04-07
15564,19,22,8,2022-04-07
15705,88,270,94,2022-04-07
15711,64,99,19,2022-04-07
15714,964,2051,403,2022-04-07
15716,94,184,43,2022-04-07
15720,28,41,8,2022-04-07
15721,25,50,6,2022-04-07
15722,374,645,167,2022-04-07
15724,335,679,139,2022-04-07
15728,481,1011,253,2022-04-07
15729,190,396,70,2022-04-07
15730,11,26,5,2022-04-07
15739,77,154,28,2022-04-07
15742,187,276,49,2022-04-07
15744,12,25,10,2022-04-07
15750,36,62,15,2022-04-07
15753,55,99,26,2022-04-07
15757,218,402,96,2022-04-07
15758,5,6,0,2022-04-07
15759,399,656,119,2022-04-07
15760,26,43,6,2022-04-07
15762,134,270,68,2022-04-07
15763,-1,6,-1,2022-04-07
15764,11,20,-1,2022-04-07
15765,226,473,82,2022-04-07
15767,1905,3764,683,2022-04-07
15770,21,42,8,2022-04-07
15771,118,219,37,2022-04-07
15772,207,458,69,2022-04-07
15773,110,172,36,2022-04-07
15775,-1,0,0,2022-04-07
15776,11,11,5,2022-04-07
15777,20,50,12,2022-04-07
15778,29,41,13,2022-04-07
15780,31,41,-1,2022-04-07
15784,22,38,6,2022-04-07
15801,2500,6107,1860,2022-04-07
15821,21,31,5,2022-04-07
15823,132,342,108,2022-04-07
15824,570,1280,475,2022-04-07
15825,1549,2864,596,2022-04-07
15827,37,77,23,2022-04-07
15828,34,74,7,2022-04-07
15829,192,338,65,2022-04-07
15832,25,83,9,2022-04-07
15834,497,1345,220,2022-04-07
15840,194,500,145,2022-04-07
15845,400,788,237,2022-04-07
15846,377,817,297,2022-04-07
15848,110,229,98,2022-04-07
15849,162,349,111,2022-04-07
15851,734,1544,535,2022-04-07
15853,908,1914,521,2022-04-07
15856,91,196,59,2022-04-07
15857,1626,3424,1398,2022-04-07
15860,175,310,50,2022-04-07
15861,16,27,-1,2022-04-07
15864,282,502,98,2022-04-07
15865,152,302,125,2022-04-07
15866,14,41,22,2022-04-07
15868,199,373,155,2022-04-07
15870,138,268,93,2022-04-07
15901,633,1730,178,2022-04-07
15902,1888,4776,758,2022-04-07
15904,2679,6259,1279,2022-04-07
15905,3308,8670,1628,2022-04-07
15906,1715,4263,795,2022-04-07
15909,893,2006,372,2022-04-07
15920,158,358,57,2022-04-07
15924,157,327,89,2022-04-07
15926,387,866,206,2022-04-07
15927,200,428,100,2022-04-07
15928,310,754,210,2022-04-07
15931,1657,4281,719,2022-04-07
15934,41,87,41,2022-04-07
15935,404,947,243,2022-04-07
15936,253,485,143,2022-04-07
15938,467,974,213,2022-04-07
15940,835,1106,548,2022-04-07
15942,287,751,184,2022-04-07
15943,602,1438,370,2022-04-07
15944,462,1122,221,2022-04-07
15945,41,83,21,2022-04-07
15946,1116,2498,569,2022-04-07
15949,150,232,54,2022-04-07
15951,121,264,64,2022-04-07
15952,202,490,135,2022-04-07
15953,13,23,5,2022-04-07
15954,370,757,115,2022-04-07
15955,314,701,198,2022-04-07
15956,488,1053,279,2022-04-07
15957,52,156,44,2022-04-07
15958,305,690,215,2022-04-07
15960,51,156,51,2022-04-07
15961,159,309,88,2022-04-07
15963,1567,3856,1111,2022-04-07
16020,211,321,46,2022-04-07
16022,85,138,25,2022-04-07
16025,1010,1555,300,2022-04-07
16028,307,568,56,2022-04-07
16030,52,79,14,2022-04-07
16036,25,34,8,2022-04-07
16038,591,933,104,2022-04-07
16040,128,257,56,2022-04-07
16041,286,570,89,2022-04-07
16049,490,813,122,2022-04-07
16050,257,428,79,2022-04-07
16051,391,938,164,2022-04-07
16057,2238,4653,508,2022-04-07
16061,420,681,110,2022-04-07
16101,5213,11308,2417,2022-04-07
16102,807,1719,374,2022-04-07
16105,2140,5487,1104,2022-04-07
16110,56,107,26,2022-04-07
16111,145,218,44,2022-04-07
16112,207,445,109,2022-04-07
16114,59,186,27,2022-04-07
16116,371,790,191,2022-04-07
16121,805,1667,164,2022-04-07
16124,202,537,74,2022-04-07
16125,2601,6419,764,2022-04-07
16127,2612,5112,652,2022-04-07
16130,281,532,67,2022-04-07
16131,135,241,37,2022-04-07
16133,183,390,47,2022-04-07
16134,482,1219,164,2022-04-07
16137,2004,5344,526,2022-04-07
16142,671,1618,293,2022-04-07
16143,370,775,168,2022-04-07
16145,409,729,113,2022-04-07
16146,2343,5334,540,2022-04-07
16148,2876,6380,915,2022-04-07
16150,1139,2569,380,2022-04-07
16153,361,719,92,2022-04-07
16154,333,815,106,2022-04-07
16156,406,770,168,2022-04-07
16159,723,1371,232,2022-04-07
16172,66,198,70,2022-04-07
16213,22,35,5,2022-04-07
16214,1444,2682,301,2022-04-07
16217,11,47,-1,2022-04-07
16218,236,334,37,2022-04-07
16224,215,325,42,2022-04-07
16225,5,19,-1,2022-04-07
16232,666,1020,142,2022-04-07
16233,161,246,55,2022-04-07
16234,13,17,-1,2022-04-07
16235,194,338,70,2022-04-07
16239,1666,2649,75,2022-04-07
16240,210,378,63,2022-04-07
16242,842,1280,143,2022-04-07
16248,531,861,110,2022-04-07
16253,21,48,-1,2022-04-07
16254,624,1038,209,2022-04-07
16255,466,531,77,2022-04-07
16258,328,475,71,2022-04-07
16260,37,54,5,2022-04-07
16301,2675,4504,576,2022-04-07
16311,63,115,15,2022-04-07
16313,252,472,100,2022-04-07
16314,943,1647,306,2022-04-07
16316,903,1898,275,2022-04-07
16317,288,391,62,2022-04-07
16319,201,317,52,2022-04-07
16321,26,32,-1,2022-04-07
16323,2812,4629,619,2022-04-07
16326,66,108,14,2022-04-07
16327,470,799,116,2022-04-07
16329,45,118,18,2022-04-07
