ZIP_CODE,Positive,Negative,Probable,date
15521,265,0,180,2022-09-10
15522,2032,0,920,2022-09-10
15530,959,0,371,2022-09-10
15531,641,0,296,2022-09-10
15533,194,0,114,2022-09-10
15534,109,0,91,2022-09-10
15535,323,0,125,2022-09-10
15536,59,0,36,2022-09-10
15537,1344,0,594,2022-09-10
15538,100,0,51,2022-09-10
15539,109,0,57,2022-09-10
15541,630,0,248,2022-09-10
15542,241,0,78,2022-09-10
15545,442,0,236,2022-09-10
15546,60,0,27,2022-09-10
15550,247,0,147,2022-09-10
15552,1274,0,311,2022-09-10
15554,314,0,277,2022-09-10
15555,13,0,11,2022-09-10
15558,325,0,72,2022-09-10
15559,302,0,208,2022-09-10
15562,30,0,8,2022-09-10
15563,481,0,259,2022-09-10
15564,22,0,10,2022-09-10
15705,101,0,111,2022-09-10
15711,68,0,20,2022-09-10
15714,1045,0,470,2022-09-10
15716,109,0,48,2022-09-10
15720,29,0,10,2022-09-10
15721,26,0,7,2022-09-10
15722,409,0,182,2022-09-10
15724,361,0,157,2022-09-10
15728,518,0,305,2022-09-10
15729,211,0,95,2022-09-10
15730,11,0,6,2022-09-10
15739,82,0,38,2022-09-10
15742,194,0,61,2022-09-10
15744,15,0,11,2022-09-10
15750,42,0,15,2022-09-10
15753,57,0,30,2022-09-10
15757,249,0,108,2022-09-10
15758,5,0,-1,2022-09-10
15759,418,0,151,2022-09-10
15760,27,0,8,2022-09-10
15762,138,0,78,2022-09-10
15763,-1,0,-1,2022-09-10
15764,14,0,-1,2022-09-10
15765,243,0,93,2022-09-10
15767,2138,0,762,2022-09-10
15770,25,0,10,2022-09-10
15771,133,0,51,2022-09-10
15772,229,0,78,2022-09-10
15773,116,0,42,2022-09-10
15775,-1,0,0,2022-09-10
15776,11,0,5,2022-09-10
15777,20,0,15,2022-09-10
15778,31,0,13,2022-09-10
15780,32,0,-1,2022-09-10
15784,24,0,6,2022-09-10
15801,3076,0,2044,2022-09-10
15821,22,0,7,2022-09-10
15823,153,0,113,2022-09-10
15824,663,0,496,2022-09-10
15825,1754,0,646,2022-09-10
15827,41,0,25,2022-09-10
15828,43,0,8,2022-09-10
15829,213,0,63,2022-09-10
15832,28,0,11,2022-09-10
15834,561,0,252,2022-09-10
15840,257,0,154,2022-09-10
15845,444,0,267,2022-09-10
15846,433,0,326,2022-09-10
15848,131,0,112,2022-09-10
15849,196,0,116,2022-09-10
15851,877,0,581,2022-09-10
15853,1022,0,550,2022-09-10
15856,111,0,64,2022-09-10
15857,1840,0,1544,2022-09-10
15860,195,0,55,2022-09-10
15861,18,0,5,2022-09-10
15864,332,0,101,2022-09-10
15865,182,0,127,2022-09-10
15866,19,0,25,2022-09-10
15868,220,0,165,2022-09-10
15870,152,0,96,2022-09-10
15901,720,0,238,2022-09-10
15902,2156,0,958,2022-09-10
15904,3039,0,1571,2022-09-10
15905,3733,0,2087,2022-09-10
15906,1917,0,989,2022-09-10
15909,992,0,441,2022-09-10
