ZIP_CODE,Positive,Negative,Probable,date
15521,271,0,182,2022-10-04
15522,2048,0,946,2022-10-04
15530,970,0,374,2022-10-04
15531,651,0,308,2022-10-04
15533,195,0,115,2022-10-04
15534,110,0,92,2022-10-04
15535,330,0,127,2022-10-04
15536,61,0,37,2022-10-04
15537,1360,0,598,2022-10-04
15538,104,0,50,2022-10-04
15539,110,0,58,2022-10-04
15541,633,0,251,2022-10-04
15542,242,0,79,2022-10-04
15545,453,0,245,2022-10-04
15546,60,0,27,2022-10-04
15550,247,0,149,2022-10-04
15552,1281,0,313,2022-10-04
15554,316,0,278,2022-10-04
15555,14,0,11,2022-10-04
15558,326,0,77,2022-10-04
15559,310,0,208,2022-10-04
15562,30,0,8,2022-10-04
15563,492,0,265,2022-10-04
15564,22,0,10,2022-10-04
15705,107,0,120,2022-10-04
15711,70,0,21,2022-10-04
15714,1075,0,483,2022-10-04
15716,115,0,52,2022-10-04
15720,29,0,10,2022-10-04
15721,26,0,7,2022-10-04
15722,413,0,186,2022-10-04
15724,367,0,160,2022-10-04
15728,526,0,311,2022-10-04
15729,219,0,97,2022-10-04
15730,11,0,6,2022-10-04
15739,84,0,40,2022-10-04
15742,195,0,62,2022-10-04
15744,15,0,11,2022-10-04
15750,42,0,15,2022-10-04
15753,58,0,31,2022-10-04
15757,252,0,114,2022-10-04
15758,5,0,-1,2022-10-04
15759,426,0,160,2022-10-04
15760,27,0,8,2022-10-04
15762,140,0,79,2022-10-04
15763,-1,0,-1,2022-10-04
15764,14,0,-1,2022-10-04
15765,246,0,95,2022-10-04
15767,2172,0,772,2022-10-04
15770,25,0,10,2022-10-04
15771,135,0,52,2022-10-04
15772,236,0,82,2022-10-04
15773,120,0,45,2022-10-04
15775,-1,0,-1,2022-10-04
15776,11,0,5,2022-10-04
15777,22,0,15,2022-10-04
15778,32,0,13,2022-10-04
15780,32,0,-1,2022-10-04
15784,24,0,6,2022-10-04
15801,3178,0,2059,2022-10-04
15821,22,0,7,2022-10-04
15823,156,0,112,2022-10-04
15824,681,0,503,2022-10-04
15825,1789,0,653,2022-10-04
15827,42,0,25,2022-10-04
15828,47,0,8,2022-10-04
