ZIP_CODE,Positive,Negative,Probable,date
15521,273,0,186,2022-11-27
15522,2088,0,956,2022-11-27
15530,984,0,391,2022-11-27
15531,664,0,319,2022-11-27
15533,201,0,118,2022-11-27
15534,110,0,93,2022-11-27
15535,344,0,128,2022-11-27
15536,63,0,37,2022-11-27
15537,1391,0,608,2022-11-27
15538,106,0,52,2022-11-27
15539,112,0,58,2022-11-27
15541,646,0,253,2022-11-27
15542,245,0,81,2022-11-27
15545,467,0,260,2022-11-27
15546,63,0,28,2022-11-27
15550,252,0,155,2022-11-27
15552,1304,0,340,2022-11-27
15554,324,0,279,2022-11-27
15555,14,0,11,2022-11-27
15558,332,0,80,2022-11-27
15559,315,0,211,2022-11-27
15562,31,0,8,2022-11-27
15563,501,0,278,2022-11-27
15564,22,0,10,2022-11-27
15705,107,0,123,2022-11-27
15711,73,0,21,2022-11-27
15714,1107,0,507,2022-11-27
15716,116,0,53,2022-11-27
15720,29,0,11,2022-11-27
15721,27,0,7,2022-11-27
15722,421,0,194,2022-11-27
15724,380,0,167,2022-11-27
15728,539,0,330,2022-11-27
15729,222,0,108,2022-11-27
15730,11,0,6,2022-11-27
15739,85,0,43,2022-11-27
15742,196,0,68,2022-11-27
15744,15,0,12,2022-11-27
15750,43,0,15,2022-11-27
15753,58,0,31,2022-11-27
15757,253,0,116,2022-11-27
15758,5,0,-1,2022-11-27
15759,436,0,163,2022-11-27
15760,28,0,8,2022-11-27
15762,141,0,84,2022-11-27
15763,-1,0,-1,2022-11-27
15764,14,0,-1,2022-11-27
15765,251,0,104,2022-11-27
15767,2228,0,789,2022-11-27
15770,28,0,9,2022-11-27
15771,137,0,54,2022-11-27
15772,266,0,88,2022-11-27
15773,121,0,45,2022-11-27
15775,-1,0,-1,2022-11-27
15776,11,0,5,2022-11-27
15777,22,0,15,2022-11-27
15778,33,0,13,2022-11-27
15780,35,0,6,2022-11-27
15784,24,0,7,2022-11-27
15801,3349,0,2081,2022-11-27
15821,22,0,7,2022-11-27
15823,164,0,114,2022-11-27
15824,702,0,506,2022-11-27
15825,1862,0,671,2022-11-27
15827,43,0,25,2022-11-27
15828,48,0,8,2022-11-27
15829,226,0,64,2022-11-27
15832,28,0,11,2022-11-27
15834,592,0,275,2022-11-27
15840,274,0,158,2022-11-27
15845,478,0,273,2022-11-27
15846,470,0,339,2022-11-27
15848,141,0,112,2022-11-27
15849,219,0,118,2022-11-27
15851,955,0,588,2022-11-27
15853,1088,0,565,2022-11-27
15856,117,0,65,2022-11-27
15857,1955,0,1574,2022-11-27
15860,203,0,57,2022-11-27
15861,20,0,5,2022-11-27
15864,342,0,100,2022-11-27
15865,202,0,133,2022-11-27
15866,21,0,24,2022-11-27
15868,238,0,165,2022-11-27
15870,159,0,98,2022-11-27
15901,747,0,258,2022-11-27
15902,2280,0,1032,2022-11-27
15904,3192,0,1722,2022-11-27
15905,3916,0,2304,2022-11-27
15906,1998,0,1075,2022-11-27
15909,1046,0,490,2022-11-27
15920,197,0,68,2022-11-27
15924,173,0,112,2022-11-27
15926,445,0,259,2022-11-27
15927,228,0,118,2022-11-27
15928,340,0,283,2022-11-27
15931,1907,0,937,2022-11-27
