ZIP_CODE,Positive,Negative,Probable,date
15521,280,0,189,2023-02-07
15522,2160,0,973,2023-02-07
15530,1008,0,408,2023-02-07
15531,679,0,327,2023-02-07
15533,209,0,121,2023-02-07
15534,112,0,92,2023-02-07
15535,350,0,129,2023-02-07
15536,65,0,38,2023-02-07
15537,1432,0,629,2023-02-07
15538,110,0,54,2023-02-07
15539,114,0,58,2023-02-07
15541,656,0,256,2023-02-07
15542,248,0,82,2023-02-07
15545,479,0,265,2023-02-07
15546,65,0,28,2023-02-07
15550,261,0,160,2023-02-07
15552,1316,0,359,2023-02-07
15554,341,0,280,2023-02-07
15555,15,0,11,2023-02-07
15558,337,0,81,2023-02-07
15559,327,0,217,2023-02-07
15562,32,0,8,2023-02-07
15563,516,0,280,2023-02-07
15564,23,0,10,2023-02-07
15705,107,0,132,2023-02-07
15711,74,0,22,2023-02-07
15714,1130,0,538,2023-02-07
15716,120,0,58,2023-02-07
15720,29,0,14,2023-02-07
15721,27,0,7,2023-02-07
15722,436,0,202,2023-02-07
15724,388,0,177,2023-02-07
15728,549,0,343,2023-02-07
15729,227,0,108,2023-02-07
15730,12,0,6,2023-02-07
15739,87,0,45,2023-02-07
15742,197,0,70,2023-02-07
15744,15,0,12,2023-02-07
15750,46,0,15,2023-02-07
15753,62,0,32,2023-02-07
15757,269,0,116,2023-02-07
15758,5,0,-1,2023-02-07
15759,444,0,166,2023-02-07
15760,28,0,8,2023-02-07
15762,144,0,88,2023-02-07
15763,-1,0,-1,2023-02-07
15764,14,0,-1,2023-02-07
15765,256,0,109,2023-02-07
15767,2340,0,815,2023-02-07
15770,30,0,11,2023-02-07
15771,141,0,55,2023-02-07
15772,272,0,89,2023-02-07
15773,125,0,46,2023-02-07
15775,-1,0,-1,2023-02-07
15776,13,0,5,2023-02-07
15777,22,0,15,2023-02-07
15778,35,0,13,2023-02-07
15780,35,0,6,2023-02-07
15784,27,0,6,2023-02-07
15801,3538,0,2122,2023-02-07
15821,25,0,6,2023-02-07
15823,176,0,116,2023-02-07
15824,748,0,514,2023-02-07
15825,1950,0,683,2023-02-07
15827,47,0,26,2023-02-07
15828,53,0,8,2023-02-07
15829,240,0,63,2023-02-07
15832,33,0,11,2023-02-07
15834,613,0,285,2023-02-07
15840,291,0,161,2023-02-07
15845,494,0,278,2023-02-07
15846,493,0,342,2023-02-07
15848,150,0,145,2023-02-07
15849,234,0,120,2023-02-07
15851,990,0,604,2023-02-07
15853,1117,0,567,2023-02-07
15856,121,0,65,2023-02-07
15857,2023,0,1619,2023-02-07
15860,208,0,57,2023-02-07
15861,20,0,5,2023-02-07
15864,355,0,100,2023-02-07
15865,212,0,136,2023-02-07
15866,23,0,24,2023-02-07
15868,245,0,166,2023-02-07
