ZIP_CODE,Positive,Negative,Probable,date
15521,271,0,182,2022-10-15
15522,2062,0,949,2022-10-15
15530,975,0,378,2022-10-15
15531,657,0,311,2022-10-15
15533,196,0,116,2022-10-15
15534,110,0,92,2022-10-15
15535,338,0,127,2022-10-15
15536,61,0,38,2022-10-15
15537,1373,0,599,2022-10-15
15538,105,0,51,2022-10-15
15539,110,0,58,2022-10-15
15541,634,0,252,2022-10-15
15542,242,0,79,2022-10-15
15545,459,0,251,2022-10-15
15546,61,0,27,2022-10-15
15550,249,0,150,2022-10-15
15552,1285,0,316,2022-10-15
15554,319,0,278,2022-10-15
15555,14,0,11,2022-10-15
15558,327,0,76,2022-10-15
15559,312,0,209,2022-10-15
15562,30,0,8,2022-10-15
15563,495,0,267,2022-10-15
15564,22,0,10,2022-10-15
15705,107,0,120,2022-10-15
15711,71,0,21,2022-10-15
15714,1088,0,492,2022-10-15
15716,116,0,52,2022-10-15
15720,29,0,11,2022-10-15
15721,27,0,7,2022-10-15
15722,417,0,188,2022-10-15
15724,372,0,163,2022-10-15
15728,528,0,316,2022-10-15
15729,220,0,100,2022-10-15
15730,11,0,6,2022-10-15
15739,84,0,42,2022-10-15
15742,195,0,63,2022-10-15
15744,15,0,11,2022-10-15
15750,42,0,15,2022-10-15
15753,58,0,31,2022-10-15
15757,252,0,115,2022-10-15
15758,5,0,-1,2022-10-15
15759,427,0,160,2022-10-15
15760,27,0,8,2022-10-15
15762,141,0,81,2022-10-15
15763,-1,0,-1,2022-10-15
15764,14,0,-1,2022-10-15
15765,248,0,96,2022-10-15
15767,2189,0,771,2022-10-15
15770,25,0,10,2022-10-15
15771,135,0,52,2022-10-15
15772,240,0,84,2022-10-15
15773,121,0,45,2022-10-15
15775,-1,0,-1,2022-10-15
15776,11,0,5,2022-10-15
15777,22,0,15,2022-10-15
15778,32,0,13,2022-10-15
15780,32,0,-1,2022-10-15
15784,24,0,6,2022-10-15
15801,3219,0,2064,2022-10-15
15821,22,0,7,2022-10-15
15823,159,0,112,2022-10-15
15824,686,0,505,2022-10-15
15825,1811,0,654,2022-10-15
15827,42,0,25,2022-10-15
15828,47,0,8,2022-10-15
15829,218,0,63,2022-10-15
15832,28,0,11,2022-10-15
15834,578,0,268,2022-10-15
15840,268,0,154,2022-10-15
15845,459,0,271,2022-10-15
15846,456,0,336,2022-10-15
15848,137,0,112,2022-10-15
15849,208,0,118,2022-10-15
15851,918,0,587,2022-10-15
15853,1056,0,563,2022-10-15
15856,115,0,65,2022-10-15
15857,1912,0,1565,2022-10-15
15860,201,0,55,2022-10-15
15861,19,0,5,2022-10-15
15864,337,0,101,2022-10-15
15865,192,0,133,2022-10-15
15866,19,0,25,2022-10-15
15868,232,0,165,2022-10-15
15870,157,0,97,2022-10-15
15901,732,0,252,2022-10-15
15902,2225,0,1001,2022-10-15
15904,3132,0,1668,2022-10-15
15905,3820,0,2211,2022-10-15
15906,1972,0,1049,2022-10-15
15909,1031,0,477,2022-10-15
15920,188,0,69,2022-10-15
15924,170,0,111,2022-10-15
15926,439,0,254,2022-10-15
15927,221,0,116,2022-10-15
15928,333,0,271,2022-10-15
15931,1854,0,897,2022-10-15
15934,44,0,50,2022-10-15
15935,446,0,287,2022-10-15
15936,283,0,179,2022-10-15
15938,509,0,241,2022-10-15
15940,857,0,571,2022-10-15
15942,322,0,224,2022-10-15
15943,677,0,454,2022-10-15
15944,543,0,241,2022-10-15
15945,50,0,21,2022-10-15
15946,1246,0,666,2022-10-15
15949,182,0,58,2022-10-15
15951,145,0,76,2022-10-15
15952,232,0,166,2022-10-15
15953,13,0,7,2022-10-15
15954,430,0,162,2022-10-15
15955,352,0,237,2022-10-15
15956,563,0,326,2022-10-15
15957,62,0,57,2022-10-15
15958,331,0,252,2022-10-15
15960,56,0,56,2022-10-15
15961,184,0,108,2022-10-15
15963,1814,0,1387,2022-10-15
16020,239,0,60,2022-10-15
16022,97,0,26,2022-10-15
16025,1136,0,339,2022-10-15
16028,365,0,65,2022-10-15
16030,61,0,15,2022-10-15
16036,28,0,8,2022-10-15
16038,666,0,143,2022-10-15
16040,152,0,61,2022-10-15
16041,327,0,100,2022-10-15
16049,574,0,133,2022-10-15
16050,289,0,82,2022-10-15
16051,455,0,196,2022-10-15
16057,2527,0,584,2022-10-15
16061,472,0,123,2022-10-15
16101,5957,0,2891,2022-10-15
16102,907,0,453,2022-10-15
16105,2396,0,1360,2022-10-15
16110,68,0,26,2022-10-15
16111,165,0,47,2022-10-15
16112,245,0,122,2022-10-15
16114,80,0,32,2022-10-15
16116,418,0,231,2022-10-15
16121,907,0,193,2022-10-15
16124,239,0,95,2022-10-15
16125,2968,0,873,2022-10-15
16127,3012,0,798,2022-10-15
16130,318,0,83,2022-10-15
16131,154,0,44,2022-10-15
16133,220,0,59,2022-10-15
16134,558,0,180,2022-10-15
16137,2226,0,599,2022-10-15
16142,742,0,363,2022-10-15
16143,422,0,204,2022-10-15
16145,475,0,124,2022-10-15
16146,2659,0,646,2022-10-15
16148,3341,0,1053,2022-10-15
16150,1292,0,439,2022-10-15
16153,411,0,107,2022-10-15
16154,377,0,131,2022-10-15
16156,448,0,194,2022-10-15
16159,820,0,264,2022-10-15
16172,68,0,89,2022-10-15
16213,25,0,5,2022-10-15
16214,1731,0,321,2022-10-15
16217,14,0,-1,2022-10-15
16218,263,0,41,2022-10-15
16224,236,0,43,2022-10-15
16225,7,0,-1,2022-10-15
16232,780,0,137,2022-10-15
16233,190,0,62,2022-10-15
16234,13,0,-1,2022-10-15
16235,239,0,68,2022-10-15
16239,1780,0,100,2022-10-15
16240,243,0,67,2022-10-15
16242,960,0,143,2022-10-15
16248,612,0,116,2022-10-15
16253,21,0,-1,2022-10-15
16254,744,0,217,2022-10-15
16255,514,0,85,2022-10-15
16258,393,0,70,2022-10-15
16260,42,0,7,2022-10-15
16301,3073,0,686,2022-10-15
16311,79,0,17,2022-10-15
16313,282,0,124,2022-10-15
16314,1126,0,348,2022-10-15
16316,1077,0,313,2022-10-15
16317,327,0,67,2022-10-15
16319,224,0,58,2022-10-15
16321,28,0,-1,2022-10-15
16323,3261,0,732,2022-10-15
16326,75,0,15,2022-10-15
16327,522,0,132,2022-10-15
16329,53,0,24,2022-10-15
16331,13,0,6,2022-10-15
16332,17,0,-1,2022-10-15
16333,39,0,9,2022-10-15
16334,90,0,14,2022-10-15
16335,6190,0,1605,2022-10-15
16340,277,0,103,2022-10-15
16341,500,0,55,2022-10-15
16342,604,0,84,2022-10-15
16345,439,0,227,2022-10-15
16346,559,0,103,2022-10-15
16347,367,0,122,2022-10-15
16350,322,0,117,2022-10-15
16351,281,0,80,2022-10-15
16353,482,0,60,2022-10-15
16354,2813,0,249,2022-10-15
16360,267,0,46,2022-10-15
16362,188,0,55,2022-10-15
16364,157,0,48,2022-10-15
16365,3022,0,1367,2022-10-15
16371,521,0,365,2022-10-15
16372,84,0,25,2022-10-15
16373,629,0,119,2022-10-15
16374,266,0,45,2022-10-15
16401,813,0,107,2022-10-15
16402,97,0,18,2022-10-15
16403,1945,0,266,2022-10-15
16404,575,0,62,2022-10-15
16405,98,0,16,2022-10-15
