ZIP_CODE,Positive,Negative,Probable,date
15521,273,0,187,2022-12-02
15522,2096,0,955,2022-12-02
15530,985,0,399,2022-12-02
15531,667,0,320,2022-12-02
15533,201,0,119,2022-12-02
15534,112,0,92,2022-12-02
15535,343,0,128,2022-12-02
15536,64,0,37,2022-12-02
15537,1395,0,609,2022-12-02
15538,106,0,52,2022-12-02
15539,112,0,58,2022-12-02
15541,646,0,254,2022-12-02
15542,245,0,81,2022-12-02
15545,468,0,266,2022-12-02
15546,63,0,28,2022-12-02
15550,254,0,156,2022-12-02
15552,1306,0,339,2022-12-02
15554,325,0,280,2022-12-02
15555,14,0,11,2022-12-02
15558,332,0,81,2022-12-02
15559,316,0,212,2022-12-02
15562,31,0,8,2022-12-02
15563,503,0,278,2022-12-02
15564,22,0,10,2022-12-02
15705,107,0,123,2022-12-02
15711,73,0,21,2022-12-02
15714,1107,0,509,2022-12-02
15716,117,0,53,2022-12-02
15720,29,0,11,2022-12-02
15721,27,0,7,2022-12-02
15722,422,0,194,2022-12-02
15724,381,0,168,2022-12-02
15728,540,0,331,2022-12-02
15729,222,0,108,2022-12-02
15730,11,0,6,2022-12-02
15739,85,0,43,2022-12-02
15742,196,0,68,2022-12-02
15744,15,0,12,2022-12-02
15750,43,0,15,2022-12-02
15753,58,0,32,2022-12-02
15757,253,0,116,2022-12-02
15758,5,0,-1,2022-12-02
15759,436,0,164,2022-12-02
15760,28,0,8,2022-12-02
15762,141,0,84,2022-12-02
15763,-1,0,-1,2022-12-02
15764,14,0,-1,2022-12-02
15765,251,0,104,2022-12-02
15767,2231,0,794,2022-12-02
15770,28,0,10,2022-12-02
15771,137,0,54,2022-12-02
15772,266,0,88,2022-12-02
15773,121,0,45,2022-12-02
15775,-1,0,-1,2022-12-02
15776,11,0,5,2022-12-02
15777,22,0,15,2022-12-02
15778,33,0,13,2022-12-02
15780,35,0,6,2022-12-02
15784,24,0,7,2022-12-02
15801,3368,0,2083,2022-12-02
15821,22,0,7,2022-12-02
15823,167,0,115,2022-12-02
15824,707,0,508,2022-12-02
15825,1870,0,683,2022-12-02
15827,45,0,25,2022-12-02
15828,48,0,8,2022-12-02
15829,227,0,64,2022-12-02
15832,28,0,11,2022-12-02
15834,595,0,276,2022-12-02
15840,274,0,158,2022-12-02
15845,481,0,273,2022-12-02
15846,472,0,339,2022-12-02
15848,141,0,112,2022-12-02
15849,220,0,117,2022-12-02
15851,959,0,588,2022-12-02
15853,1091,0,565,2022-12-02
15856,117,0,65,2022-12-02
15857,1960,0,1574,2022-12-02
15860,203,0,57,2022-12-02
15861,20,0,5,2022-12-02
15864,344,0,100,2022-12-02
15865,203,0,132,2022-12-02
15866,21,0,24,2022-12-02
15868,238,0,165,2022-12-02
15870,159,0,98,2022-12-02
15901,747,0,259,2022-12-02
15902,2283,0,1034,2022-12-02
15904,3199,0,1731,2022-12-02
15905,3932,0,2316,2022-12-02
15906,2003,0,1084,2022-12-02
15909,1047,0,494,2022-12-02
15920,199,0,67,2022-12-02
15924,173,0,112,2022-12-02
15926,445,0,260,2022-12-02
15927,228,0,118,2022-12-02
15928,340,0,286,2022-12-02
15931,1916,0,949,2022-12-02
15934,46,0,51,2022-12-02
15935,453,0,303,2022-12-02
15936,294,0,182,2022-12-02
15938,517,0,245,2022-12-02
15940,863,0,573,2022-12-02
15942,328,0,232,2022-12-02
15943,690,0,470,2022-12-02
15944,556,0,246,2022-12-02
15945,52,0,22,2022-12-02
