ZIP_CODE,Positive,Negative,Probable,date
15521,264,0,179,2022-09-05
15522,2025,0,916,2022-09-05
15530,959,0,371,2022-09-05
15531,638,0,294,2022-09-05
15533,193,0,114,2022-09-05
15534,109,0,91,2022-09-05
15535,317,0,125,2022-09-05
15536,59,0,35,2022-09-05
15537,1339,0,591,2022-09-05
15538,100,0,51,2022-09-05
15539,109,0,57,2022-09-05
15541,627,0,245,2022-09-05
15542,239,0,78,2022-09-05
15545,439,0,233,2022-09-05
15546,59,0,27,2022-09-05
15550,246,0,143,2022-09-05
15552,1271,0,307,2022-09-05
15554,313,0,273,2022-09-05
15555,13,0,10,2022-09-05
15558,321,0,71,2022-09-05
15559,302,0,208,2022-09-05
15562,30,0,8,2022-09-05
15563,478,0,259,2022-09-05
15564,21,0,10,2022-09-05
15705,96,0,97,2022-09-05
15711,68,0,20,2022-09-05
15714,1036,0,460,2022-09-05
15716,108,0,48,2022-09-05
15720,29,0,10,2022-09-05
15721,26,0,7,2022-09-05
15722,405,0,180,2022-09-05
15724,357,0,157,2022-09-05
15728,515,0,300,2022-09-05
15729,207,0,94,2022-09-05
15730,11,0,6,2022-09-05
15739,82,0,38,2022-09-05
15742,192,0,61,2022-09-05
15744,13,0,10,2022-09-05
15750,42,0,15,2022-09-05
15753,57,0,29,2022-09-05
15757,248,0,106,2022-09-05
15758,5,0,-1,2022-09-05
15759,418,0,149,2022-09-05
15760,27,0,8,2022-09-05
15762,138,0,77,2022-09-05
15763,-1,0,-1,2022-09-05
15764,14,0,-1,2022-09-05
15765,242,0,92,2022-09-05
15767,2122,0,754,2022-09-05
15770,25,0,10,2022-09-05
15771,132,0,51,2022-09-05
15772,228,0,77,2022-09-05
15773,114,0,41,2022-09-05
15775,-1,0,0,2022-09-05
15776,11,0,5,2022-09-05
15777,20,0,15,2022-09-05
15778,31,0,13,2022-09-05
15780,32,0,-1,2022-09-05
15784,24,0,6,2022-09-05
15801,3051,0,2043,2022-09-05
15821,22,0,7,2022-09-05
15823,153,0,113,2022-09-05
15824,656,0,495,2022-09-05
15825,1746,0,644,2022-09-05
15827,40,0,25,2022-09-05
15828,43,0,8,2022-09-05
15829,212,0,63,2022-09-05
15832,28,0,11,2022-09-05
15834,560,0,251,2022-09-05
15840,253,0,154,2022-09-05
15845,441,0,264,2022-09-05
15846,430,0,322,2022-09-05
15848,130,0,112,2022-09-05
15849,196,0,116,2022-09-05
15851,865,0,578,2022-09-05
15853,1016,0,548,2022-09-05
15856,109,0,64,2022-09-05
15857,1828,0,1539,2022-09-05
15860,193,0,55,2022-09-05
15861,18,0,5,2022-09-05
15864,330,0,101,2022-09-05
15865,179,0,127,2022-09-05
15866,19,0,25,2022-09-05
15868,218,0,165,2022-09-05
15870,150,0,96,2022-09-05
15901,717,0,234,2022-09-05
15902,2134,0,945,2022-09-05
15904,3022,0,1560,2022-09-05
15905,3714,0,2046,2022-09-05
15906,1908,0,977,2022-09-05
15909,985,0,432,2022-09-05
15920,183,0,68,2022-09-05
15924,170,0,102,2022-09-05
15926,420,0,243,2022-09-05
15927,215,0,109,2022-09-05
15928,326,0,266,2022-09-05
15931,1789,0,826,2022-09-05
15934,43,0,47,2022-09-05
15935,441,0,276,2022-09-05
15936,275,0,170,2022-09-05
15938,499,0,230,2022-09-05
15940,853,0,560,2022-09-05
15942,314,0,209,2022-09-05
15943,656,0,427,2022-09-05
15944,521,0,234,2022-09-05
15945,47,0,20,2022-09-05
15946,1204,0,638,2022-09-05
15949,175,0,60,2022-09-05
15951,140,0,72,2022-09-05
15952,228,0,159,2022-09-05
15953,13,0,5,2022-09-05
15954,416,0,156,2022-09-05
15955,340,0,229,2022-09-05
15956,543,0,313,2022-09-05
15957,57,0,51,2022-09-05
15958,329,0,241,2022-09-05
15960,56,0,54,2022-09-05
15961,175,0,104,2022-09-05
15963,1739,0,1306,2022-09-05
16020,226,0,58,2022-09-05
16022,90,0,27,2022-09-05
16025,1120,0,324,2022-09-05
16028,354,0,63,2022-09-05
16030,57,0,14,2022-09-05
16036,28,0,8,2022-09-05
16038,648,0,139,2022-09-05
16040,149,0,58,2022-09-05
16041,315,0,101,2022-09-05
16049,556,0,130,2022-09-05
16050,281,0,81,2022-09-05
16051,447,0,187,2022-09-05
16057,2442,0,563,2022-09-05
16061,455,0,122,2022-09-05
16101,5770,0,2798,2022-09-05
16102,882,0,441,2022-09-05
16105,2325,0,1304,2022-09-05
16110,62,0,27,2022-09-05
16111,156,0,46,2022-09-05
16112,233,0,120,2022-09-05
16114,76,0,31,2022-09-05
16116,413,0,218,2022-09-05
16121,895,0,192,2022-09-05
16124,230,0,91,2022-09-05
16125,2884,0,848,2022-09-05
16127,2905,0,758,2022-09-05
16130,311,0,76,2022-09-05
16131,150,0,42,2022-09-05
16133,216,0,59,2022-09-05
16134,540,0,176,2022-09-05
16137,2182,0,569,2022-09-05
16142,723,0,354,2022-09-05
16143,406,0,197,2022-09-05
16145,459,0,122,2022-09-05
16146,2591,0,626,2022-09-05
16148,3273,0,1030,2022-09-05
16150,1253,0,423,2022-09-05
16153,399,0,105,2022-09-05
16154,368,0,124,2022-09-05
16156,432,0,188,2022-09-05
16159,808,0,257,2022-09-05
16172,68,0,81,2022-09-05
16213,24,0,5,2022-09-05
16214,1639,0,314,2022-09-05
16217,14,0,-1,2022-09-05
16218,257,0,41,2022-09-05
16224,232,0,42,2022-09-05
16225,5,0,-1,2022-09-05
16232,753,0,136,2022-09-05
16233,182,0,62,2022-09-05
16234,13,0,-1,2022-09-05
16235,234,0,68,2022-09-05
16239,1767,0,98,2022-09-05
16240,237,0,64,2022-09-05
16242,929,0,142,2022-09-05
16248,589,0,115,2022-09-05
16253,21,0,-1,2022-09-05
16254,707,0,218,2022-09-05
16255,496,0,85,2022-09-05
16258,373,0,71,2022-09-05
16260,40,0,7,2022-09-05
16301,2945,0,646,2022-09-05
16311,74,0,17,2022-09-05
16313,273,0,116,2022-09-05
16314,1066,0,333,2022-09-05
16316,1028,0,307,2022-09-05
16317,312,0,64,2022-09-05
16319,217,0,57,2022-09-05
16321,27,0,-1,2022-09-05
16323,3144,0,675,2022-09-05
16326,72,0,16,2022-09-05
16327,507,0,129,2022-09-05
16329,52,0,21,2022-09-05
16331,13,0,6,2022-09-05
16332,17,0,-1,2022-09-05
16333,38,0,8,2022-09-05
16334,89,0,14,2022-09-05
16335,5855,0,1545,2022-09-05
16340,260,0,90,2022-09-05
16341,470,0,50,2022-09-05
16342,568,0,83,2022-09-05
16345,424,0,210,2022-09-05
16346,540,0,99,2022-09-05
16347,349,0,110,2022-09-05
16350,311,0,108,2022-09-05
16351,270,0,73,2022-09-05
16353,463,0,58,2022-09-05
16354,2622,0,242,2022-09-05
16360,255,0,45,2022-09-05
16362,186,0,54,2022-09-05
16364,150,0,47,2022-09-05
16365,2891,0,1234,2022-09-05
16371,504,0,342,2022-09-05
16372,81,0,25,2022-09-05
16373,615,0,119,2022-09-05
16374,257,0,46,2022-09-05
16401,793,0,102,2022-09-05
