ZIP_CODE,Positive,Negative,Probable,date
15521,271,0,182,2022-10-10
15522,2053,0,948,2022-10-10
15530,972,0,376,2022-10-10
15531,653,0,308,2022-10-10
15533,195,0,115,2022-10-10
15534,110,0,92,2022-10-10
15535,330,0,127,2022-10-10
15536,61,0,38,2022-10-10
15537,1365,0,598,2022-10-10
15538,104,0,50,2022-10-10
15539,110,0,58,2022-10-10
15541,633,0,251,2022-10-10
15542,242,0,79,2022-10-10
15545,458,0,251,2022-10-10
15546,61,0,27,2022-10-10
15550,248,0,150,2022-10-10
15552,1282,0,314,2022-10-10
15554,319,0,278,2022-10-10
15555,14,0,11,2022-10-10
15558,327,0,76,2022-10-10
15559,312,0,209,2022-10-10
15562,30,0,8,2022-10-10
15563,494,0,264,2022-10-10
15564,22,0,10,2022-10-10
15705,107,0,120,2022-10-10
15711,71,0,21,2022-10-10
15714,1083,0,485,2022-10-10
15716,116,0,52,2022-10-10
15720,29,0,10,2022-10-10
15721,26,0,7,2022-10-10
15722,416,0,186,2022-10-10
15724,369,0,161,2022-10-10
15728,526,0,314,2022-10-10
15729,220,0,98,2022-10-10
15730,11,0,6,2022-10-10
15739,84,0,42,2022-10-10
15742,195,0,63,2022-10-10
15744,15,0,11,2022-10-10
15750,42,0,15,2022-10-10
15753,58,0,31,2022-10-10
15757,252,0,114,2022-10-10
15758,5,0,-1,2022-10-10
15759,426,0,160,2022-10-10
15760,27,0,8,2022-10-10
15762,141,0,79,2022-10-10
15763,-1,0,-1,2022-10-10
15764,14,0,-1,2022-10-10
15765,246,0,96,2022-10-10
15767,2180,0,772,2022-10-10
15770,25,0,10,2022-10-10
15771,135,0,52,2022-10-10
15772,239,0,82,2022-10-10
15773,120,0,45,2022-10-10
15775,-1,0,-1,2022-10-10
15776,11,0,5,2022-10-10
15777,22,0,15,2022-10-10
15778,32,0,13,2022-10-10
15780,32,0,-1,2022-10-10
15784,24,0,6,2022-10-10
15801,3206,0,2061,2022-10-10
15821,22,0,7,2022-10-10
15823,157,0,112,2022-10-10
15824,685,0,505,2022-10-10
15825,1800,0,653,2022-10-10
15827,42,0,25,2022-10-10
15828,47,0,8,2022-10-10
15829,217,0,63,2022-10-10
15832,28,0,11,2022-10-10
15834,577,0,262,2022-10-10
15840,266,0,155,2022-10-10
15845,459,0,271,2022-10-10
