ZIP_CODE,Positive,Negative,Probable,date
15521,264,0,179,2022-09-02
15522,2025,0,916,2022-09-02
15530,959,0,371,2022-09-02
15531,638,0,294,2022-09-02
15533,193,0,114,2022-09-02
15534,109,0,91,2022-09-02
15535,317,0,125,2022-09-02
15536,59,0,35,2022-09-02
15537,1339,0,591,2022-09-02
15538,100,0,51,2022-09-02
15539,109,0,57,2022-09-02
15541,627,0,245,2022-09-02
15542,239,0,78,2022-09-02
15545,439,0,233,2022-09-02
15546,59,0,27,2022-09-02
15550,246,0,143,2022-09-02
15552,1271,0,307,2022-09-02
15554,313,0,273,2022-09-02
15555,13,0,10,2022-09-02
15558,321,0,71,2022-09-02
15559,302,0,208,2022-09-02
15562,30,0,8,2022-09-02
15563,478,0,259,2022-09-02
15564,21,0,10,2022-09-02
15705,96,0,97,2022-09-02
15711,68,0,20,2022-09-02
15714,1036,0,460,2022-09-02
15716,108,0,48,2022-09-02
15720,29,0,10,2022-09-02
15721,26,0,7,2022-09-02
15722,405,0,180,2022-09-02
15724,357,0,157,2022-09-02
15728,515,0,300,2022-09-02
15729,207,0,94,2022-09-02
15730,11,0,6,2022-09-02
15739,82,0,38,2022-09-02
15742,192,0,61,2022-09-02
15744,13,0,10,2022-09-02
15750,42,0,15,2022-09-02
15753,57,0,29,2022-09-02
15757,248,0,106,2022-09-02
15758,5,0,-1,2022-09-02
15759,418,0,149,2022-09-02
15760,27,0,8,2022-09-02
15762,138,0,77,2022-09-02
15763,-1,0,-1,2022-09-02
15764,14,0,-1,2022-09-02
15765,242,0,92,2022-09-02
15767,2122,0,754,2022-09-02
15770,25,0,10,2022-09-02
15771,132,0,51,2022-09-02
15772,228,0,77,2022-09-02
15773,114,0,41,2022-09-02
15775,-1,0,0,2022-09-02
15776,11,0,5,2022-09-02
15777,20,0,15,2022-09-02
15778,31,0,13,2022-09-02
15780,32,0,-1,2022-09-02
15784,24,0,6,2022-09-02
15801,3051,0,2043,2022-09-02
15821,22,0,7,2022-09-02
15823,153,0,113,2022-09-02
15824,656,0,495,2022-09-02
15825,1746,0,644,2022-09-02
15827,40,0,25,2022-09-02
15828,43,0,8,2022-09-02
15829,212,0,63,2022-09-02
15832,28,0,11,2022-09-02
15834,560,0,251,2022-09-02
15840,253,0,154,2022-09-02
15845,441,0,264,2022-09-02
15846,430,0,322,2022-09-02
15848,130,0,112,2022-09-02
15849,196,0,116,2022-09-02
15851,865,0,578,2022-09-02
15853,1016,0,548,2022-09-02
15856,109,0,64,2022-09-02
15857,1828,0,1539,2022-09-02
15860,193,0,55,2022-09-02
15861,18,0,5,2022-09-02
15864,330,0,101,2022-09-02
15865,179,0,127,2022-09-02
15866,19,0,25,2022-09-02
15868,218,0,165,2022-09-02
15870,150,0,96,2022-09-02
15901,717,0,234,2022-09-02
15902,2134,0,945,2022-09-02
15904,3022,0,1560,2022-09-02
15905,3714,0,2046,2022-09-02
15906,1908,0,977,2022-09-02
15909,985,0,432,2022-09-02
15920,183,0,68,2022-09-02
15924,170,0,102,2022-09-02
15926,420,0,243,2022-09-02
15927,215,0,109,2022-09-02
15928,326,0,266,2022-09-02
15931,1789,0,826,2022-09-02
15934,43,0,47,2022-09-02
15935,441,0,276,2022-09-02
15936,275,0,170,2022-09-02
15938,499,0,230,2022-09-02
15940,853,0,560,2022-09-02
15942,314,0,209,2022-09-02
15943,656,0,427,2022-09-02
15944,521,0,234,2022-09-02
15945,47,0,20,2022-09-02
15946,1204,0,638,2022-09-02
15949,175,0,60,2022-09-02
15951,140,0,72,2022-09-02
15952,228,0,159,2022-09-02
15953,13,0,5,2022-09-02
15954,416,0,156,2022-09-02
15955,340,0,229,2022-09-02
15956,543,0,313,2022-09-02
15957,57,0,51,2022-09-02
15958,329,0,241,2022-09-02
15960,56,0,54,2022-09-02
15961,175,0,104,2022-09-02
15963,1739,0,1306,2022-09-02
16020,226,0,58,2022-09-02
16022,90,0,27,2022-09-02
16025,1120,0,324,2022-09-02
16028,354,0,63,2022-09-02
16030,57,0,14,2022-09-02
16036,28,0,8,2022-09-02
16038,648,0,139,2022-09-02
16040,149,0,58,2022-09-02
16041,315,0,101,2022-09-02
16049,556,0,130,2022-09-02
16050,281,0,81,2022-09-02
16051,447,0,187,2022-09-02
16057,2442,0,563,2022-09-02
16061,455,0,122,2022-09-02
16101,5770,0,2798,2022-09-02
16102,882,0,441,2022-09-02
16105,2325,0,1304,2022-09-02
